Gene.id	genename	Ctrl_d3_rep1	Ctrl_d3_rep2	si8_d3_rep1	si8_d3_rep2	Ctrl_d3_rep1.1	Ctrl_d3_rep2.1	si8_d3_rep1.1	si8_d3_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000003436	TFPI	2038.29962713137	2252.7463168125	12314.0482916042	14186.7729149437	11.8580699070115	11.9443970749102	13.7907325009578	13.9704777962165	7697.96678762295	2.626364121093	0.0802837615117078	32.7135160540529	1.00333907894987e-234	1.7400636008297e-231	chr2	-	187464229	187554435	90206	protein_coding
ENSG00000133816	MICAL2	11586.1241963257	12068.5572647929	2862.95909327326	2923.8452945824	13.7142774408214	13.7654026783211	12.1624726690134	12.1823652031077	7360.37146224357	-2.03123412611705	0.0634852222977153	-31.995384951029	1.26411750414088e-224	2.00963080220796e-221	chr11	+	12110590	12263785	153195	protein_coding
ENSG00000118785	SPP1	578.687292925455	625.869197619107	4488.69602396001	4918.68084406025	11.0020359875578	11.0436320571291	12.6128851883808	12.7107496555992	2652.98333964121	2.96473953677806	0.0928379625021428	31.9345605706246	8.8509345748654e-224	1.29884060680544e-220	chr4	+	87975666	87983426	7760	protein_coding
ENSG00000065534	MYLK	41729.4398360185	41900.6986980963	12595.5656770458	11627.4515265249	15.4130727500948	15.4187271840576	13.8192375923777	13.7187294298397	26963.2889344214	-1.78776846208136	0.0571019351342557	-31.3083691100491	3.58985723233397e-215	4.89169331580251e-212	chr3	-	123610048	123884332	274284	protein_coding
ENSG00000140416	TPM1	47673.1050442831	45702.8062243053	14639.9428525037	13939.9299548644	15.5973953708689	15.5388661620661	14.0107810603718	13.94803789207	30488.9460189891	-1.70810283774574	0.0548438613490718	-31.1448318139738	5.95887969335652e-213	7.57850319401082e-210	chr15	+	63042769	63071190	28421	protein_coding
ENSG00000123416	TUBA1B	41997.6371553779	42979.2225294674	14388.5509437329	14101.6216612729	15.4219179852854	15.4538358299623	13.9885633569225	13.962776556766	28366.7580724628	-1.57664914113957	0.051760653624808	-30.4603792789801	8.729542996864e-204	1.04083432344484e-200	chr12	-	49127781	49131395	3614	protein_coding
ENSG00000148773	MKI67	25892.3881278464	26146.78626506	5557.63104100579	4562.76773882967	14.7618663604829	14.7750324388633	12.8444890540417	12.6302465287598	15539.8932931855	-2.36272066362813	0.077780221503431	-30.3768826824941	1.10974915945635e-202	1.24533439499699e-199	chr10	-	128096658	128126423	29765	protein_coding
ENSG00000150687	PRSS23	18054.8372336439	18792.3446997651	5358.17960925381	5083.24281744643	14.2827561928592	14.3352910099895	12.8041059550517	12.7464446529907	11822.1510900273	-1.81943696291595	0.0600363048064176	-30.3056120589463	9.66892872692835e-202	1.02474529624229e-198	chr11	+	86800520	86952910	152390	protein_coding
ENSG00000113657	DPYSL3	22011.7792223463	22115.9589556232	6464.51176975309	5951.02020036078	14.5444844013952	14.5507705666632	13.0146763957923	12.9208674271332	14135.8175370208	-1.82976031617731	0.0604866200516909	-30.2506622888438	5.1136835713562e-201	5.13440744688223e-198	chr5	-	147390807	147510068	119261	protein_coding
ENSG00000183087	GAS6	14336.1782479108	13654.2839627361	3778.15029834356	3537.1256721437	13.9838910377538	13.9216238626047	12.4341223989413	12.3677336589082	8826.43454528355	-1.93615590925462	0.0644737245720151	-30.0301544870733	3.9656110396554e-198	3.78259809017531e-195	chr13	-	113820548	113864076	43528	protein_coding
ENSG00000120875	DUSP4	2178.58745571936	2249.8753571904	8757.16442536053	8648.11440370757	11.9152017346814	11.9432791361572	13.3708029972251	13.3557479471738	5458.43541049447	1.97445627815648	0.0667844114171268	29.5646279761946	4.25976224664146e-192	3.86968973234186e-189	chr8	-	29333063	29350684	17621	protein_coding
ENSG00000177706	FAM20C	8664.8364716111	8857.8674207377	2040.22193729633	1826.44655345478	13.3580669306398	13.3845652530701	11.8588704453794	11.7665569851808	5347.34309577498	-2.18069151979935	0.0737883743780378	-29.5533210777497	5.95252393604383e-192	5.16164996035946e-189	chr7	+	192570	260772	68202	protein_coding
ENSG00000275993	SIK1B	7130.95411050566	6632.87371360555	1295.39549684752	1117.49060997128	13.1277729414254	13.0441174626946	11.5016012743879	11.39755612807	4044.1784827325	-2.51290173865542	0.0854195224224173	-29.4183538773326	3.19898306112094e-190	2.65334781986975e-187	chr21	+	6111130	6123778	12648	protein_coding
ENSG00000099194	SCD	118006.820518132	129654.450507388	36611.8034409735	38345.8100659582	16.8717376193797	17.0054751956888	15.2329737138408	15.2965504172586	80654.721133113	-1.72421181475522	0.0588136439860672	-29.316527558872	6.3858561803799e-189	5.07595743137947e-186	chr10	+	100347232	100364826	17594	protein_coding
ENSG00000092969	TGFB2	13147.8578175185	12764.2864798833	3657.64839166008	3388.82854496429	13.8735614563166	13.83605302931	12.4013376567209	12.325203674357	8239.65530850652	-1.87892384631218	0.0648897361774957	-28.9556400903323	2.38301158573758e-184	1.81842848084463e-181	chr1	+	218345335	218444619	99284	protein_coding
ENSG00000138356	AOX1	566.308955108868	616.299332212087	3755.29648845532	4015.50350175469	10.9908074294483	11.03534307773	12.4279651791869	12.4964738967022	2238.35206938274	2.7154678877093	0.094719558480139	28.6685023798827	9.4270578158058e-181	6.91692238277412e-178	chr2	+	200586013	200671495	85482	protein_coding
ENSG00000111206	FOXM1	4653.22349088544	4683.49213019558	906.880728747301	934.750279059885	12.6511555990451	12.6580820809347	11.2603139548177	11.2795060628737	2794.58665722205	-2.34167924935563	0.0820181831832625	-28.5507330017705	2.75070482079083e-179	1.94352577282321e-176	chr12	-	2857679	2877174	19495	protein_coding
ENSG00000187498	COL4A1	14010.215352074	14144.2610715755	4340.14625968639	4511.10293323168	13.9544632530675	13.9666381211008	12.5773927229281	12.6181601760355	9251.43140414191	-1.66927831762889	0.0597453042556208	-27.9399082225252	8.74319694324288e-172	5.95692743165159e-169	chr13	-	110148962	110307157	158195	protein_coding
ENSG00000198830	HMGN2	9055.78564098498	9827.29478646882	2330.04979906093	2079.98680314861	13.4112304512446	13.5106456533156	11.9741380950903	11.8753175365334	5823.27925741583	-2.09882519865763	0.0768109192396213	-27.3245681660192	2.16632036901774e-164	1.42506529930178e-161	chr1	+	26472439	26476642	4203	protein_coding
ENSG00000270882	H4C14	8874.2366863417	8992.80252297668	2074.5026521287	1739.38178846558	13.3867897531042	13.4027990321251	11.873061927872	11.7269031297005	5420.23091247816	-2.22877454398354	0.0820208002941742	-27.1732845325803	1.34408504296907e-162	8.54703678824031e-160	chr1	+	149832677	149839767	7090	protein_coding
ENSG00000130449	ZSWIM6	1354.39646276492	1391.45843018071	5907.70985611214	6512.63577232409	11.534124753192	11.5541005770191	12.9126601536885	13.0231548884098	3791.55013034546	2.177386618304	0.0801396511190681	27.1699038852681	1.47358053414489e-162	9.06822446770388e-160	chr5	+	61332257	61546172	213915	protein_coding
ENSG00000151388	ADAMTS12	7274.33652354779	7502.77447910367	1974.77693625271	1851.32220059455	13.1509619238726	13.1871371394947	11.8313257278697	11.7776568494497	4650.80253487468	-1.94984105561673	0.0718206197872393	-27.1487639816103	2.61854062512705e-162	1.5610593595484e-159	chr5	-	33523534	33891990	368456	protein_coding
ENSG00000117724	CENPF	11433.4580299211	12023.5788973799	2957.49076144738	2525.83494034605	13.6977100645622	13.7607127413707	12.1932308439	12.0465303801264	7235.09065727361	-2.09750011928637	0.0776075699770564	-27.0270041943906	7.11873390891039e-161	4.11527535697829e-158	chr1	+	214603194	214664571	61377	protein_coding
ENSG00000148154	UGCG	12140.054813618	13554.7573625031	3507.02100830571	3384.04476666818	13.7728262595401	13.9123048355183	12.3592078345419	12.3238091228098	8146.46948777374	-1.89890265128799	0.0703873701894582	-26.9778888766096	2.68637446874968e-160	1.50729311000993e-157	chr9	+	111896813	111935369	38556	protein_coding
ENSG00000136235	GPNMB	14633.2583555089	16333.8462767017	49100.3717353607	48077.9286315642	14.0101947295816	14.152128271893	15.63835676362	15.609132199627	32036.3512497839	1.6497862526389	0.0613214397817819	26.9039060157397	1.97686188594757e-159	1.07750269137777e-156	chr7	+	23246696	23275107	28411	protein_coding
ENSG00000185070	FLRT2	627.169116040422	604.815493723663	3571.42719980896	4119.78986860989	11.0447524023316	11.0252990386858	12.3773828980894	12.5229930088959	2230.80041954573	2.64277620953381	0.100562751410473	26.2798717464146	3.25784918884289e-152	1.72638858265433e-149	chr14	+	85530143	85654428	124285	protein_coding
ENSG00000089685	BIRC5	2892.40493647589	3060.44295716499	483.046436274335	446.80489285667	12.172130477501	12.2259366808645	10.9114143129833	10.8744742010992	1720.67480569297	-2.67946467437271	0.102521968640644	-26.1355171959744	1.43992233118324e-150	7.42416170594126e-148	chr17	+	78214185	78225636	11451	protein_coding
ENSG00000184009	ACTG1	191539.304789417	199303.93093968	79140.6660239225	76298.3935559761	17.5616569901008	17.6184306081031	16.3065639891705	16.2550567531566	136570.573827249	-1.33025652104322	0.0509042898746048	-26.1325032589613	1.55810513692257e-150	7.8220978150189e-148	chr17	-	81510689	81523847	13158	protein_coding
ENSG00000162458	FBLIM1	6692.55464616819	6636.70165976836	1908.29312566872	1844.62491098	13.0544074214529	13.0447797276673	11.8027105989524	11.7746781839052	4270.54358564632	-1.82870202433577	0.0708351101236433	-25.8163221761603	5.81517106735495e-147	2.84451329363924e-144	chr1	+	15756658	15786594	29936	protein_coding
ENSG00000059758	CDK17	1824.77329979524	1934.06979875874	7000.53749258655	7643.52096152448	11.7658067754957	11.8138828863704	13.1063444436773	13.2089728631673	4600.72538816625	1.9618131710577	0.0761936587872016	25.7477223470364	3.41842613241675e-146	1.63033288320286e-143	chr12	-	96278260	96400439	122179	protein_coding
ENSG00000167996	FTH1	70627.7009969929	77968.5644306139	203875.72158444	207917.356083827	16.1464475792054	16.2855457347773	17.6508426836329	17.6789020317986	140097.335773969	1.470501128331	0.0575718729823155	25.5420060553301	6.73672562172037e-144	3.13454913867218e-141	chr11	-	61964284	61967634	3350	protein_coding
ENSG00000144218	AFF3	2884.15271126484	2742.72342565193	468.503102709087	438.194091923672	12.1694309757313	12.1222866441574	10.8967815918583	10.8654560149616	1633.39333288738	-2.6342471010857	0.10348659638343	-25.454959319809	6.22113248842379e-143	2.82572724956335e-140	chr2	-	99545418	100142590	597172	protein_coding
ENSG00000128578	STRIP2	1352.33340646216	1363.70582050035	5225.21198808582	5170.30758243564	11.5330027169981	11.5391744867425	12.7765178685108	12.7649646254064	3277.88969937099	1.93630766522537	0.0762225382797967	25.4033479981682	2.31595581494729e-142	1.02747649027324e-139	chr7	+	129434431	129488399	53968	protein_coding
ENSG00000233452	STXBP5-AS1	50.5448794177314	41.1504212501859	1395.12121272351	1454.26860201743	10.2391717997839	10.2070432169313	11.5560564139258	11.5871985452051	735.271278852213	4.9619222142166	0.196339400040962	25.2721675485481	6.46379834359271e-141	2.80249729547087e-138	chr6	-	146841913	147204555	362642	lncRNA
ENSG00000164733	CTSB	17139.8717633679	17509.9827352245	42878.9413980554	42120.2111415889	14.2147902089757	14.2426716687464	15.4506072519027	15.4259425123011	29912.2517595591	1.29456330712117	0.0512754264904476	25.2472460148594	1.21424952133478e-140	5.14760847077858e-138	chr8	-	11842523	11869448	26925	protein_coding
ENSG00000174136	RGMB	2407.58670532623	2642.23983887822	8700.02990063991	9249.9137133582	12.0032939959835	12.0877336906594	13.3629351376213	13.4369075399382	5749.94253955064	1.8293894899135	0.0727937542412939	25.131132594831	2.27263346756601e-139	9.42500623059931e-137	chr5	+	98769294	98796494	27200	protein_coding
ENSG00000066279	ASPM	6386.19078520765	7001.31353177582	1487.57526181688	1233.25804473715	13.0007673919364	13.1064729217359	11.604381315136	11.4663302506235	4027.08440588437	-2.29980497914793	0.0916759347528193	-25.0862452109026	7.02717469493126e-139	2.85228535436604e-136	chr1	-	197084127	197146694	62567	protein_coding
ENSG00000143387	CTSK	2661.34263056627	2730.2826006228	8568.1010890123	9146.58410216223	12.0943730000144	12.1180576834985	13.344599085894	13.423298041875	5776.5776055909	1.71614931226167	0.0684666544354912	25.0654764193073	1.18390771688776e-138	4.70529323230578e-136	chr1	-	150796227	150809189	12962	protein_coding
ENSG00000088325	TPX2	5474.31989938572	5754.36006924111	1343.18073570476	1150.97705804405	12.8277631261739	12.8832069625464	11.5280117999475	11.4178837082759	3430.70944059391	-2.17155698869874	0.0872660857321348	-24.8843175499401	1.09999441372279e-136	4.28257008787545e-134	chr20	+	31739289	31801800	62511	protein_coding
ENSG00000140945	CDH13	2276.58263010068	2509.21870972064	8152.57727286233	8640.4603584338	11.9536413487399	12.0405410946132	13.2852475453558	13.3546852332716	5394.70974277936	1.81071904625522	0.0738173412704056	24.5297245212645	7.11918145637008e-133	2.71625249286344e-130	chr16	+	82626968	83800640	1173672	protein_coding
ENSG00000136068	FLNB	19744.4803456081	19461.2782917158	7788.99393373111	7827.2180480951	14.4003915252724	14.3813344084424	13.231192809951	13.2369737965004	13705.4926547875	-1.32799443693137	0.0548641901749808	-24.2051223702735	1.9649116767409e-129	7.34992550140903e-127	chr3	+	58008399	58172251	163852	protein_coding
ENSG00000115414	FN1	562652.187812218	587079.662164833	251789.772824693	254813.691476252	19.1068018994574	19.1679106728925	17.9528156468557	17.9699094765203	414083.828569499	-1.18236905996785	0.0492706971564279	-23.9974087684203	2.95951910421005e-127	1.0857451144426e-124	chr2	-	215360439	215436067	75628	protein_coding
ENSG00000188229	TUBB4B	10413.2766882041	10370.8631415876	3796.84887007031	3640.45528333967	13.5817694143439	13.5767389926974	12.439139443472	12.3965946392914	7055.3609958004	-1.48279451438123	0.0627898428132409	-23.6151971074618	2.69051396597731e-123	9.68432734508473e-121	chr9	+	137241286	137243707	2421	protein_coding
ENSG00000151914	DST	31074.785560391	29140.2401643758	73336.8371218479	77497.2083969812	15.008853175203	14.9215344231009	16.1993561476989	16.2770062073347	52762.267810899	1.32481865240222	0.0561769965048121	23.5829384771173	5.76824528953057e-123	2.03779287756249e-120	chr6	-	56457988	56851916	393928	protein_coding
ENSG00000205542	TMSB4X	12484.5852161797	12799.6949818892	3967.2136346918	4409.68683335415	13.8080680095611	13.8395570315067	12.4840175402561	12.5941219483547	8415.29516652871	-1.59345061779702	0.0677489755784615	-23.5199219499875	2.55123692714287e-122	8.84908124710992e-120	chrX	+	12975109	12977226	2117	protein_coding
ENSG00000196914	ARHGEF12	11336.4943836912	11433.1182017668	26987.2330493999	28220.4649244118	13.6870868275189	13.6976729710411	14.8176919853434	14.8780854058737	19494.3276398174	1.27778003846429	0.0545743076820966	23.4135821915973	3.10793080326612e-121	1.05874992739121e-118	chr11	+	120336412	120489937	153525	protein_coding
ENSG00000203811	H3C14	4290.12558159888	4564.82579914853	961.937634387171	777.842350947478	12.5652320676602	12.6307257975012	11.2979015448374	11.1665565612457	2648.68284152051	-2.34902546280592	0.100364320617875	-23.404985440489	3.80215063561587e-121	1.2505797875111e-118	chr1	-	149839537	149841193	1656	protein_coding
ENSG00000203852	H3C15	4290.12558159888	4564.82579914853	961.937634387171	777.842350947478	12.5652320676602	12.6307257975012	11.2979015448374	11.1665565612457	2648.68284152051	-2.34902546280592	0.100364320617875	-23.404985440489	3.80215063561587e-121	1.2505797875111e-118	chr1	+	149852618	149854274	1656	protein_coding
ENSG00000171848	RRM2	5689.90928302462	6136.19769898121	1587.30097769287	1379.64166059811	12.8706404381123	12.955425515814	11.6543996651995	11.5477684148173	3698.2624050742	-1.99576755176111	0.0858350758703478	-23.2511887654841	1.38368148554979e-119	4.47398164403955e-117	chr2	+	10120697	10131418	10721	protein_coding
ENSG00000187957	DNER	7553.88065257239	8197.54670765332	2522.22956403029	2467.47284513351	13.195104944646	13.2917920602527	12.045233170895	12.0253709299521	5185.28244234738	-1.65867680139904	0.0716179283492066	-23.1600779250607	1.15068699194654e-118	3.65860929089401e-116	chr2	-	229357628	229714555	356927	protein_coding
ENSG00000011426	ANLN	7893.25341437716	9162.18914068093	2256.29432169431	1974.74368063419	13.2469056024674	13.4253617497876	11.9457773051314	11.8313115765831	5321.62013934665	-2.01176263806307	0.0877176220801025	-22.9345323135408	2.10256339347709e-116	6.57550850120695e-114	chr7	+	36389820	36453791	63971	protein_coding
ENSG00000122966	CIT	3675.33480337504	3814.54835123816	750.020488150688	582.664196466192	12.4061994899678	12.4438714137622	11.1451665448258	11.0056146364076	2205.64195980752	-2.49243639538516	0.108683762609367	-22.9329233322876	2.18174953863732e-116	6.71310257235229e-114	chr12	-	119685790	119877320	191530	protein_coding
ENSG00000184357	H1-5	3974.4779672759	3725.54860295288	860.134299430429	717.566744416493	12.4858986562966	12.4199085057782	11.2273181931255	11.1196240198114	2319.43190351893	-2.28821775839696	0.0997914511916433	-22.9299978211819	2.33343267347057e-116	7.06585636695207e-114	chr6	-	27866791	27867588	797	protein_coding
ENSG00000130477	UNC13A	25.7882037845568	25.838636598954	1208.13549545603	1185.42026177605	10.1451193169705	10.1453494680081	11.4517561147185	11.438415988861	611.295649403896	5.53479566959303	0.241415648166529	22.9264163761875	2.53352638482482e-116	7.5518879442661e-114	chr19	-	17601327	17688199	86872	protein_coding
ENSG00000196549	MME	6099.42595912338	6717.08852918733	17375.1283723108	17680.8445824224	12.9486306517895	13.058615717558	14.2325753252642	14.2553627012198	11968.121860761	1.45146826973681	0.0634776388499622	22.8658200908756	1.01723010941335e-115	2.98549212265823e-113	chr3	+	155024123	155180849	156726	protein_coding
ENSG00000177283	FZD8	1615.37308506464	1726.4037194264	6356.4755775541	7603.33722383716	11.6681124307792	11.7208812881976	12.9954540000529	13.2027730125178	4325.39740147058	2.06253946718304	0.0902448520399388	22.8549265754266	1.30550234053218e-115	3.77349517429279e-113	chr10	-	35638246	35642296	4050	protein_coding
ENSG00000115310	RTN4	21049.3634571067	22512.1513834738	52094.2208307212	55101.4719259129	14.4850749161998	14.5744288219849	15.7206732805518	15.7988820910561	37689.3018993036	1.29908861055048	0.0572786815941118	22.680141623302	7.03623202538378e-114	2.00343579624248e-111	chr2	-	54972188	55050544	78356	protein_coding
ENSG00000102359	SRPX2	746.826381600766	746.449501747559	3184.99005078949	3120.93696038213	11.1426814707338	11.1423878439588	12.2644579587229	12.2447859119878	1949.80072362999	2.07817775896733	0.0916769382735905	22.6684900052557	9.16853175309561e-114	2.57217765079125e-111	chrX	+	100644198	100675788	31590	protein_coding
ENSG00000078269	SYNJ2	6719.37437810413	7380.28020189381	2158.64622489907	2193.84072659602	13.0590071686496	13.1678544085784	11.9072358140182	11.921261516696	4613.03538287326	-1.69581192366411	0.0748239097289125	-22.6640378698206	1.01440375569057e-113	2.80460586192884e-111	chr6	+	157981862	158099176	117314	protein_coding
ENSG00000117152	RGS4	14283.5703121903	16595.1036023133	3828.01315628156	4451.78408235992	13.9791823402167	14.1727401478781	12.4474602389771	12.6041511235906	9789.61778828629	-1.8987123959491	0.0839253883826684	-22.6238142299882	2.52664320591143e-113	6.88582463416749e-111	chr1	+	163068774	163076802	8028	protein_coding
ENSG00000115107	STEAP3	6562.58209909402	6575.45452116343	2236.55694042719	2216.80286241735	13.0319006535913	13.0341458614618	11.9380801961713	11.9303299239658	4397.8491057755	-1.56083561544774	0.0690809829331591	-22.5942878803268	4.93205267285566e-113	1.32519392732489e-110	chr2	+	119223830	119265652	41822	protein_coding
ENSG00000189403	HMGB1	9321.9199040416	10280.9064067616	3324.19052919973	3176.42878861701	13.4463149709045	13.5660106100061	12.3062371768751	12.2618453323025	6525.86140715498	-1.59269042352103	0.0712328411902686	-22.3589344031192	9.88445924948904e-111	2.61896984864587e-108	chr13	-	30458746	30617597	158851	protein_coding
ENSG00000287080	H3C3	4628.46681525226	4685.40610327698	1141.65168487203	921.355699830777	12.6454644734635	12.6585188958749	11.4122597383836	11.2703252514161	2844.22007580801	-2.17588982512665	0.0974965987743613	-22.317597254468	2.49333716085804e-110	6.5158072626971e-108	chr6	+	26045383	26045869	486	protein_coding
ENSG00000087086	FTL	45434.6889557836	48324.9493458288	104905.220244301	106742.35863242	15.5307146336229	15.616247274777	16.7048157853619	16.7294190060918	76351.8042945833	1.17460237129567	0.0527034405089787	22.2870150402338	4.93840172753721e-110	1.2731066183274e-107	chr19	+	48965308	48966879	1571	protein_coding
ENSG00000198121	LPAR1	4080.72536686827	4419.36384496183	1142.69049441241	1055.30149212186	12.5131194341597	12.5964338665894	11.4128876206392	11.358792619826	2674.52029959109	-1.95197314574633	0.0877000788280798	-22.2573704816482	9.56984265860397e-110	2.43418517864251e-107	chr9	-	110873262	111038043	164781	protein_coding
ENSG00000075624	ACTB	241229.047369653	245724.477069511	117198.492345098	115701.418625375	17.8914763841861	17.9179063848462	16.8619796567346	16.8437311006409	179963.358852409	-1.06407880213506	0.0478204009114454	-22.2515658976916	1.08922821436183e-109	2.73410613755009e-107	chr7	-	5527151	5563902	36751	protein_coding
ENSG00000167900	TK1	2294.11860867418	2346.5309978013	393.708815802093	309.032077928703	11.9603999122012	11.9803908776371	10.8172349385821	10.7164456638172	1335.84762505157	-2.72571785975141	0.122636886783374	-22.2259218351337	1.92882234550245e-109	4.77871998508444e-107	chr17	-	78174120	78187233	13113	protein_coding
ENSG00000203814	H2BC18	4228.23389251594	4306.43943315899	1130.22477992791	970.150238451098	12.5500346543124	12.5692100230492	11.4053297538691	11.3033969215661	2658.76208601348	-2.02370998376251	0.0911015394454216	-22.2137847075011	2.52726797247151e-109	6.18111424497936e-107	chr1	-	149782688	149812373	29685	protein_coding
ENSG00000180914	OXTR	2578.82037845568	2623.10010806418	566.151199504329	553.961526689532	12.0654468918944	12.0810475836981	10.9906634374716	10.979468097681	1580.50830317843	-2.21565192251249	0.100056400697752	-22.144029837786	1.19097583840072e-108	2.87598051508487e-106	chr3	-	8750380	8769613	19233	protein_coding
ENSG00000030582	GRN	14337.2097760622	14438.055939571	32032.7309870009	31521.2719487277	13.98398321062	13.9929658748253	15.0502074163435	15.0282756986452	23082.3171628405	1.14313191862678	0.0517655410764454	22.0828739515858	4.61769243309044e-108	1.10114648182583e-105	chr17	+	44345301	44353106	7805	protein_coding
ENSG00000139318	DUSP6	592.097158893425	628.740157241213	2826.60075936014	3254.88275267321	11.0140480549063	11.0461046514952	12.1504494151802	12.2855982192165	1825.580207042	2.31640341004681	0.105438605257647	21.9692152071484	5.67404199617547e-107	1.3363419649511e-104	chr12	-	89347234	89352501	5267	protein_coding
ENSG00000165655	ZNF503	1599.90016279391	1616.35026724568	5264.68675062007	5020.09694393778	11.6605734073668	11.6685869800167	12.7847653680417	12.7328562090578	3375.25853114936	1.67689748493993	0.0763885524619829	21.9522092105946	8.24936921139445e-107	1.90526680484362e-104	chr10	-	75397829	75401764	3935	protein_coding
ENSG00000138180	CEP55	3129.65641129382	3342.75398667208	744.826440448814	639.11278036029	12.2474809461425	12.3117116475025	11.1411223326502	11.0549847285088	1964.08740469375	-2.22683419763964	0.101441112711372	-21.9519890714882	8.28941368150235e-107	1.90526680484362e-104	chr10	+	93496611	93529092	32481	protein_coding
ENSG00000198901	PRC1	4680.04322282137	4953.36233467354	1136.45763717016	886.912496098785	12.657294607702	12.7183492412127	11.4091150504814	11.246345989503	2914.19392269096	-2.2526661356162	0.103134130812777	-21.8421013282746	9.24061740975626e-106	2.09861021816572e-103	chr15	-	90966076	90995629	29553	protein_coding
ENSG00000138160	KIF11	3996.14005845493	4471.04111815974	1026.34382589042	870.647649892011	12.491492752272	12.6087146198356	11.3402678434037	11.2348299488523	2591.04316309927	-2.15933554948485	0.0990151865926626	-21.8081248320838	1.94276996958175e-105	4.36026149526013e-103	chr10	+	92593129	92655395	62266	protein_coding
ENSG00000166851	PLK1	2627.30220157065	2707.31492364595	559.918342262079	468.810273018775	12.0825184379002	12.1102144201748	10.9849561639924	10.8970932351981	1590.83643512436	-2.37614916764701	0.109243719387899	-21.7508995570706	6.7738517510774e-105	1.50261360296865e-102	chr16	+	23678888	23690367	11479	protein_coding
ENSG00000124813	RUNX2	3745.47871766903	3742.77436068551	984.791444275419	852.469292366794	12.4253114991846	12.4245796165923	11.313125006369	11.2218072757622	2331.37845374919	-2.02808376238129	0.0932477287863769	-21.7494172649231	6.9962747157433e-105	1.53411416956592e-102	chr6	+	45328316	45551082	222766	protein_coding
ENSG00000166508	MCM7	4974.02874596532	5138.06073702903	1476.14835687275	1275.35529374291	12.722858023253	12.7581340195741	11.5985141600221	11.4903434959143	3215.8982834025	-1.87865434180478	0.0865296436429316	-21.7111068844468	1.6113026428236e-104	3.49304778603929e-102	chr7	-	100092728	100101940	9212	protein_coding
