Gene.id	genename	Ctrl_d3_rep1	Ctrl_d3_rep2	si7_d2_rep1	si7_d2_rep2	Ctrl_d3_rep1.1	Ctrl_d3_rep2.1	si7_d2_rep1.1	si7_d2_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000117399	CDC20	2759.44770124934	2966.63570555055	466.529608813924	451.96231708523	12.1104783632022	12.1793711299114	10.8614420857671	10.8462630922758	1661.14383317476	-2.64072155705007	0.0998200219695757	-26.4548284496966	3.21065938643079e-154	1.25338026904569e-151	chr1	+	43358980	43363203	4223	protein_coding
ENSG00000196230	TUBB	52767.9875675706	53436.922062565	19634.5864853594	21347.336418607	15.7368727807017	15.7544424799745	14.3888246150289	14.4998290296025	36796.7081335255	-1.37370826190465	0.0523262133601251	-26.2527741583434	6.64490169080426e-152	2.53371646796341e-149	chr6	+	30717434	30725538	8104	protein_coding
ENSG00000111206	FOXM1	4655.14905771719	4703.17950857284	1159.60020283904	1049.16411027396	12.6387768837712	12.6498332905574	11.3973565711514	11.3282718188621	2891.77321985076	-2.08378502317108	0.0800654443891706	-26.0260220756724	2.51408055330739e-149	9.36837835273361e-147	chr12	-	2857679	2877174	19495	protein_coding
ENSG00000089685	BIRC5	2893.60185276857	3073.30773772292	533.767800771585	488.272186111105	12.1554925318815	12.2134961414531	10.9282902886737	10.8836153558379	1747.23739434354	-2.5465792693152	0.0982065550534921	-25.9308481794123	2.99050942187598e-148	1.08960872180174e-145	chr17	+	78214185	78225636	11451	protein_coding
ENSG00000105810	CDK6	3327.02295767684	3072.34672842407	10827.4177726283	12288.9796195204	12.2913276356068	12.2131925710979	13.6230435713408	13.7819089936157	7378.94176956239	1.85328785941528	0.072244211355775	25.6530983539782	3.90454537549696e-145	1.39171578210105e-142	chr7	-	92604920	92836573	231653	protein_coding
ENSG00000122966	CIT	3676.85570663852	3830.58306521687	699.277196359674	563.75849277016	12.3917678563231	12.4336568879902	11.0747733021454	10.9565783697437	2192.61861524631	-2.57325369085202	0.10040289240304	-25.6292784925197	7.1982437696617e-145	2.51111499675262e-142	chr12	-	119685790	119877320	191530	protein_coding
ENSG00000130449	ZSWIM6	1354.9569303442	1397.30752052818	5453.53458462751	6215.67626350829	11.5101809035142	11.5332644091839	12.8120165730936	12.9594577547369	3605.36882475205	2.08406963415684	0.0814910627508045	25.5742110092467	2.95417684117107e-144	1.00909757266335e-141	chr5	+	61332257	61546172	213915	protein_coding
ENSG00000079308	TNS1	5564.30142301288	5304.77132965306	1456.48268117518	1323.39917370622	12.8344345770221	12.7813303074842	11.5647835844743	11.492681047813	3412.23865188684	-1.96767473552401	0.0771054901248456	-25.5192559224777	1.20526869582187e-143	4.03297664014191e-141	chr2	-	217799788	217944128	144340	protein_coding
ENSG00000169184	MN1	4283.6452535101	4093.89961310182	968.229964190317	856.148490715362	12.5501288624112	12.5025488963705	11.2747689772705	11.1960217658004	2550.4808303794	-2.19998849376652	0.08654123910247	-25.4212733326086	1.46755111232455e-142	4.81239360753467e-140	chr22	-	27748276	27801756	53480	protein_coding
ENSG00000120885	CLU	1085.61667229406	1098.43362858577	4302.20985156787	4599.88709185687	11.3515487444512	11.3596191514843	12.5546967627016	12.6259454639636	2771.53681107614	2.02721590019429	0.0797763593220471	25.4112360782305	1.89477143580756e-142	6.09150440421584e-140	chr8	-	27596916	27614700	17784	protein_coding
ENSG00000138778	CENPE	2778.02289145969	2899.36505463103	525.492330992181	482.539048896493	12.1168031610296	12.1573924939664	10.9203277545129	10.877822969832	1671.35483149485	-2.49466724281688	0.0984684826150564	-25.3346774172331	1.32583274874907e-141	4.18045264394034e-139	chr4	-	103105348	103198445	93097	protein_coding
ENSG00000183856	IQGAP3	3044.26728447478	2872.45679426323	556.525342664947	509.293689231348	12.2042920483322	12.1484982309802	10.9498351545935	10.9045352457623	1745.63577765857	-2.47358986640795	0.0976912051383824	-25.3204969976984	1.89981157905258e-141	5.87722842455588e-139	chr1	-	156525404	156572565	47161	protein_coding
ENSG00000138180	CEP55	3130.95150545643	3356.80548088372	538.939969383713	619.178819178074	12.2315801604994	12.300175218206	10.9332316429123	11.0066897566208	1911.46894372549	-2.48480513243885	0.0983565970400686	-25.263227960465	8.10476879885519e-141	2.46084794863018e-138	chr10	+	93496611	93529092	32481	protein_coding
ENSG00000278828	H3C10	3702.65458193068	3715.26194935485	819.271508161038	717.597674695577	12.3988884239945	12.4023545780753	11.1687780648318	11.0897039336883	2238.69642853553	-2.27214137593287	0.0899465941938379	-25.2610051141717	8.57365516612382e-141	2.5558845473412e-138	chr6	+	27810063	27811300	1237	protein_coding
ENSG00000159388	BTG2	295.1391333423	314.250040724013	2144.38110658817	2181.45871015979	10.6620962748038	10.6870117589944	11.8816432361046	11.8966452669567	1233.80724770357	2.82688796699536	0.112317569632743	25.1687066969019	8.820242853401e-140	2.58244110400648e-137	chr1	+	203305518	203309602	4084	protein_coding
ENSG00000196787	H2AC11	3546.82937516604	3766.19544219391	786.16962904342	686.065420015212	12.3553006107227	12.4162685547139	11.1436996912516	11.0638649203173	2196.31496660464	-2.31370150093193	0.0928252857809514	-24.9253366845731	3.95378746144264e-137	1.13730349504936e-134	chr6	+	27133041	27135291	2250	protein_coding
ENSG00000058668	ATP2B4	17340.9720163777	18130.4014321077	7136.55825101389	7009.71576773202	14.2253250067401	14.2837233747982	13.1191398264386	13.0981908440112	12404.4118668078	-1.3263330851386	0.0532475596305497	-24.9088051047065	5.97302716585415e-137	1.68851298985077e-134	chr1	+	203626786	203744079	117293	protein_coding
ENSG00000166508	MCM7	4976.08706635165	5159.65892552668	1432.69070555939	1347.28724543377	12.7110330681807	12.7507315271749	11.552211146345	11.5059517217574	3228.93098571788	-1.86680582710533	0.0750626505275554	-24.8699694719684	1.57273981671603e-136	4.37061729404678e-134	chr7	-	100092728	100101940	9212	protein_coding
ENSG00000140525	FANCI	2626.3255047418	2906.09211972298	482.046114650308	469.161728729065	12.0642404640208	12.1596067817413	10.8773231537872	10.864156524002	1620.90636696104	-2.54057653438438	0.10237399645731	-24.8166196720061	5.93189990763914e-136	1.62099051476086e-133	chr15	+	89243948	89317261	73313	protein_coding
ENSG00000105855	ITGB8	3274.39325208084	3398.12888073428	9475.41289741806	9272.39392176548	12.2755492189567	12.3123558981525	13.4584581638306	13.4320153502222	6355.08223799967	1.49022207612095	0.0600534195724012	24.8149412095396	6.18461233663361e-136	1.66234268641713e-133	chr7	+	20330899	20415754	84855	protein_coding
ENSG00000166598	HSP90B1	34560.1733413764	35534.2798342847	15705.8072075872	15489.0257081429	15.1514169246838	15.1895475311132	14.0962358257902	14.078215819674	25322.3215228478	-1.16803544866315	0.0473778671456685	-24.6536097767318	3.36629152967827e-134	8.90221224525885e-132	chr12	+	103930375	103947922	17547	protein_coding
ENSG00000166851	PLK1	2628.38941476517	2718.69530644719	505.838090266095	460.562022907148	12.064969873625	12.0964952215268	10.9011299818803	10.8552561807777	1578.3712085964	-2.46910999734938	0.100514675053278	-24.5646717361483	3.01475196302664e-133	7.84601161679123e-131	chr16	+	23678888	23690367	11479	protein_coding
ENSG00000003436	TFPI	2039.14310309226	2262.21588949335	7790.32036358684	8939.871963318	11.8380758673803	11.9287254911894	13.2224459781115	13.3876140106949	5257.88782987261	1.9593697847561	0.0797964186733479	24.5546080554933	3.86161831995618e-133	9.89298343343775e-131	chr2	-	187464229	187554435	90206	protein_coding
ENSG00000156970	BUB1B	2332.21832641118	2604.33519988402	389.981513354433	357.365553044135	11.9559009960115	12.0564435669455	10.7784489006454	10.7403717744609	1420.97514817344	-2.72483461716654	0.111077298732744	-24.5309766104646	6.90349423032089e-133	1.74137986769756e-130	chr15	+	40161068	40221123	60055	protein_coding
ENSG00000136068	FLNB	19752.6508786887	19543.0851014175	8424.4282354337	8408.6012480973	14.3967576892886	14.3826461238104	13.3159220711632	13.313662403463	14032.1913659093	-1.22307112323621	0.0498836847352578	-24.5184598877825	9.3886872396013e-133	2.3323775148561e-130	chr3	+	58008399	58172251	163852	protein_coding
ENSG00000119969	HELLS	3353.85378798069	3322.20914612512	770.653123207037	687.020942884314	12.2993009386552	12.2898921117345	11.1317303730081	11.0646579079715	2033.43425004929	-2.19629810817103	0.0912186243920843	-24.0772991569211	4.32298504618783e-128	1.05790541518352e-125	chr10	+	94501433	94602098	100665	protein_coding
ENSG00000173473	SMARCC1	5065.86715236837	5133.71167445773	1536.13407780195	1439.01744086756	12.7305902228247	12.7451886130026	11.6059385430993	11.5555673538964	3293.6825863739	-1.77793959648298	0.0738714159366997	-24.0680319165196	5.4055001272965e-128	1.3033614718699e-125	chr3	-	47585268	47781893	196625	protein_coding
ENSG00000101224	CDC25B	2723.32927584032	2619.71134866563	534.802234494011	511.204734969552	12.098092737865	12.0619002111701	10.9292807090369	10.9064128979265	1597.26189849238	-2.35312937774841	0.0978545588995777	-24.0472125592358	8.92756463662598e-128	2.12139637365391e-125	chr20	+	3786771	3806121	19350	protein_coding
ENSG00000137804	NUSAP1	2127.89123409728	2286.24112196461	350.673031902262	363.098690258747	11.8749142638232	11.9381169345701	10.7323273077915	10.7471981363307	1281.97601955573	-2.62837754558947	0.110466062168672	-23.7935298315982	3.89674668185005e-125	9.12729408508764e-123	chr15	+	41320793	41381021	60228	protein_coding
ENSG00000182481	KPNA2	7619.95580629212	8328.10658383577	2624.35835379363	2580.86726944441	13.19624390841	13.3021139019932	12.0635448728476	12.0480713202619	5288.32200334148	-1.61556246532736	0.0679912967949684	-23.7613127191732	8.3941251122478e-125	1.93845176535796e-122	chr17	+	68035734	68046854	11120	protein_coding
ENSG00000274997	H2AC12	2730.55296092212	2642.77557183803	490.321584429712	399.408559284622	12.1005791806503	12.0700428863531	10.8856767205803	10.7891273726993	1565.76466911862	-2.59627519085466	0.109268767248257	-23.7604510075233	8.56807628948838e-125	1.95114137281183e-122	chr6	+	27147105	27147562	457	protein_coding
ENSG00000233276	GPX1	2359.04915671503	2452.49573066569	6960.70451820155	7291.5950141171	11.9661672670054	12.0013012449712	13.090012217158	13.1443301482982	4765.96110492484	1.56653252314887	0.0661289938127909	23.689042170877	4.67679940027815e-124	1.05042195845152e-121	chr3	-	49357175	49358353	1178	protein_coding
ENSG00000277443	MARCKS	20085.9723474634	21216.2022907157	8489.59755994651	8734.43454646107	14.4189210407078	14.4916265834456	13.3251887688253	13.3594724166745	14631.5516861467	-1.26177863536236	0.05343434207005	-23.6136272382325	2.79231226883576e-123	6.18685837295016e-121	chr6	+	113857344	113863475	6131	protein_coding
ENSG00000124635	H2BC11	3042.2033744514	3162.68160251598	708.587099861504	642.111368036521	12.2036354911781	12.2414312563744	11.0823885768281	11.0266752240459	1888.89586121635	-2.20066053469833	0.0932703647938439	-23.5944240119835	4.39713912235995e-123	9.61273240669517e-121	chr6	-	27125896	27132750	6854	protein_coding
ENSG00000113368	LMNB1	2700.62626558322	2932.03937079194	554.456475220096	479.672480289187	12.0902475358064	12.168113208374	10.9478973194642	10.8749123836201	1666.69864797111	-2.44690022622649	0.104117143561392	-23.5014152571683	3.9450726570941e-122	8.51097516917302e-120	chr5	+	126777135	126837020	59885	protein_coding
ENSG00000276043	UHRF1	3729.48541223452	3984.3445530329	993.056373528531	1010.94319550988	12.4062544722833	12.474306206326	11.2914600281055	11.303329575395	2429.45738357646	-1.94457613675426	0.0830419708459371	-23.4167869204588	2.88285602986964e-121	6.13861135918736e-119	chr19	+	4903079	4962154	59075	protein_coding
ENSG00000104738	MCM4	3851.25610361351	4321.65881692932	957.885626966062	838.949079071526	12.4391930748677	12.5594660506559	11.2677381240633	11.1834036029837	2492.4374066451	-2.18648779877406	0.0936142852312181	-23.3563477344686	1.18795871682689e-120	2.49715014372997e-118	chr8	+	47960935	47978160	17225	protein_coding
ENSG00000133216	EPHB2	6010.10598806139	6110.09712208953	2062.66084251655	1965.51054174274	12.9211926178785	12.9399354974174	11.8479422211712	11.8066783376817	4037.09362360255	-1.58953410765685	0.0682627138336593	-23.285539328691	6.2126062828796e-120	1.28939104574802e-117	chr1	+	22710838	22921500	210662	protein_coding
ENSG00000117632	STMN1	7796.42011329049	8327.14557453692	2821.93519477691	2654.44253036526	13.2233751843154	13.3019754573247	12.1316359598782	12.0741426897951	5399.9858532424	-1.55825827529846	0.0670512344238623	-23.2398148772024	1.80331552816172e-119	3.69589517496744e-117	chr1	-	25885439	25906466	21027	protein_coding
ENSG00000135046	ANXA1	5378.54952090933	5679.56495620464	13581.0803417251	14116.8948681124	12.7966333801925	12.8573868406158	13.9090143458901	13.9585831985611	9689.02242173788	1.3245723653976	0.0571332996863038	23.1838940280065	6.61972503570099e-119	1.33996310722658e-116	chr9	+	73151864	73170393	18529	protein_coding
ENSG00000203812	H2AC18	8607.53675247597	9198.78100859405	2874.69131462061	2489.13707401062	13.3418067421441	13.4223046868068	12.1492391033394	12.0148226652513	5792.53653742531	-1.73166672673193	0.0750377126836926	-23.0772856047925	7.83010849847745e-118	1.56563974318337e-115	chr1	-	149842187	149842736	549	protein_coding
ENSG00000096093	EFHC1	1270.33661938592	1316.58273942476	4373.58577841524	4322.7854598173	11.4626526664055	11.4888665601724	12.5721192277524	12.5597418208176	2820.8226492608	1.74891667528632	0.0761393485980299	22.9699453369315	9.31286789403878e-117	1.8396841203694e-114	chr6	+	52420341	52497198	76857	protein_coding
ENSG00000196549	MME	6101.94998410148	6745.3242686295	16495.0801377979	16953.8422664762	12.9384176913075	13.0534979661597	14.1599960603677	14.1957950829859	11574.0491642513	1.38030260995477	0.0602890107420815	22.8947629587049	5.23929533655647e-116	1.022660551645e-113	chr3	+	155024123	155180849	156726	protein_coding
ENSG00000082153	BZW1	9974.8771429604	11099.6574017197	3667.06754599859	3432.23814581426	13.5214953109122	13.6540051071358	12.3890565027551	12.3223279312173	7043.46005912324	-1.57009422930936	0.0687607336418666	-22.8341692438455	2.09947002211646e-115	4.04975417442605e-113	chr2	+	200811909	200827338	15429	protein_coding
ENSG00000197746	PSAP	77108.7104282169	78978.6272074054	168674.762778711	184894.6306941	16.2687505739455	16.302524397703	17.3796434805193	17.5107304933945	127414.182777108	1.17964522021545	0.0522813243950481	22.5634150218119	9.91641013708286e-113	1.89057512334431e-110	chr10	-	71816297	71851251	34954	protein_coding
ENSG00000101871	MID1	2673.79543527937	2796.53705965406	7669.29161806305	8414.33438531191	12.080915294679	12.1230772087582	13.2038817895737	13.3144813568482	5388.4896245771	1.55586923697215	0.0690576551946122	22.5300038437091	2.10938006788181e-112	3.97533282678047e-110	chrX	-	10445555	10833654	388099	protein_coding
ENSG00000101057	MYBL2	1786.3141252291	1771.14013778091	284.469273667027	257.991174657531	11.7268215622153	11.7198186756965	10.6478074812984	10.611059551019	1024.97867783364	-2.71442201618617	0.121299207282834	-22.3779040027602	6.46109687173687e-111	1.20381982169316e-108	chr20	+	43667018	43716495	49477	protein_coding
