Gene.id	genename	Ctrl_d3_rep1	Ctrl_d3_rep2	si621_d2_rep1	si621_d2_rep2	Ctrl_d3_rep1.1	Ctrl_d3_rep2.1	si621_d2_rep1.1	si621_d2_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000112769	LAMA4	2743.35966242434	2795.03487369863	534.34739281621	472.487804953188	12.1254981059325	12.1428873081102	10.966649000143	10.9064613231612	1636.30743347309	-2.46043323323674	0.106495146761253	-23.1037123105025	4.24877333980177e-118	1.23818549313504e-115	chr6	-	112107930	112254567	146637	protein_coding
ENSG00000144218	AFF3	2709.44317066	2580.72485438797	498.434024256261	480.758926265279	12.1139584962389	12.0692146836634	10.9322111256142	10.9147532828693	1567.34024389238	-2.43377721807827	0.105509719134347	-23.066853348167	9.96541494269099e-118	2.85946083224815e-115	chr2	-	99545418	100142590	597172	protein_coding
ENSG00000143322	ABL2	5979.9620193644	5769.26173833347	15529.8111924385	16548.4459651657	12.9281826682709	12.8880005175645	14.0876546361885	14.1699192686308	10956.8702288255	1.44914676106503	0.0637157787560682	22.7439229239118	1.64818118410265e-114	4.657610191621e-112	chr1	-	179099329	179229677	130348	protein_coding
ENSG00000113721	PDGFRB	4255.06615249215	3820.66139468533	946.806989307745	938.772268922308	12.558968857854	12.4479854511144	11.2923908802397	11.2869482277913	2490.32670135188	-2.09844497543105	0.0929437278000001	-22.5775856542635	7.1974537114364e-113	2.00357774883583e-110	chr5	-	150113838	150155845	42007	protein_coding
ENSG00000065534	MYLK	39201.6502238482	39425.8398550324	17162.2370360726	17105.7127635678	15.3273114233325	15.335161367625	14.2173032330841	14.2130044446516	28223.8599696303	-1.19817927887024	0.0533654795292095	-22.4523285359858	1.21440875038418e-111	3.33087317697285e-109	chr3	-	123610048	123884332	274284	protein_coding
ENSG00000143341	HMCN1	4585.50968653903	4722.0241229625	1337.50090788416	1340.95554272272	12.6377508161961	12.6690255735047	11.5290567043006	11.5309439457411	2996.4975650271	-1.79704076856038	0.0809305820267633	-22.2047182110479	3.09227033687007e-109	8.35854116709618e-107	chr1	+	185734390	186190949	456559	protein_coding
ENSG00000092964	DPYSL2	16320.6158370013	16799.9244969701	6537.32136180646	6670.65933820125	14.1519250551945	14.189522689635	13.029229020689	13.0523609209742	11582.1302584948	-1.3263083277285	0.0597885600666094	-22.183312765032	4.97755571794651e-109	1.32623416707743e-106	chr8	+	26514030	26658175	144145	protein_coding
ENSG00000159388	BTG2	277.146189845765	294.451160985648	1863.14202953432	1887.88343948473	10.6809111324652	10.7038262137105	11.7865157352961	11.7973909121091	1080.65570496262	2.71362462980282	0.122343465406682	22.1803806258262	5.31275677773546e-109	1.39560882621893e-106	chr1	+	203305518	203309602	4084	protein_coding
ENSG00000106484	MEST	9539.25556937663	10114.8926341033	3387.82776748852	3521.42989862267	13.475654105699	13.5472543831088	12.3275777214492	12.3659017892621	6640.85146739778	-1.50820684536654	0.0686512226672973	-21.969118491534	5.68613572866108e-107	1.47294607604525e-104	chr7	+	130486335	130506465	20130	protein_coding
ENSG00000130508	PXDN	33697.4881318065	35181.0607330558	14198.8399879289	14705.0198027335	15.1198102270237	15.1787452992147	13.9725203703683	14.0174036909417	24445.6021638812	-1.25278269759995	0.0571060940049659	-21.9378110064927	1.13221261734815e-106	2.89272568851511e-104	chr2	-	1631886	1744515	112629	protein_coding
ENSG00000278677	H2AC17	1641.55820139415	1767.6074281799	227.45133421301	208.845813130293	11.6845893312086	11.7436034920171	10.6105079379151	10.5820723752666	961.365694229337	-2.9668955516071	0.13550696886282	-21.8947820654939	2.91294342859463e-106	7.34179836307006e-104	chr6	-	27892698	27893185	487	protein_coding
ENSG00000274641	H2BC17	1639.62011615047	1745.09587152962	226.363050317254	200.574691818202	11.68365927409	11.733270557786	10.6088792154593	10.5690038559591	952.913432453887	-2.98806554340069	0.136649876671114	-21.8665806087209	5.40602835232459e-106	1.34437113065608e-103	chr6	+	27893424	27893891	467	protein_coding
ENSG00000203812	H2AC18	8082.7845087536	8619.22481025878	2851.3038068808	2888.68911824772	13.2765243407483	13.3531560277684	12.1615647345826	12.1738294752412	5610.50056103522	-1.54094932786324	0.0706799971146091	-21.8017740629581	2.23196645417167e-105	5.47742188641523e-103	chr1	-	149842187	149842736	549	protein_coding
ENSG00000185070	FLRT2	589.177914077711	569.09215211905	2639.08844720837	2913.50248218399	11.0168082066987	10.9987519025568	12.089692393378	12.181907419798	1677.71524889728	2.26159360781781	0.104418236256768	21.658990698296	5.000701468024e-104	1.21127380623527e-101	chr14	+	85530143	85654428	124285	protein_coding
ENSG00000130816	DNMT1	6265.82959280671	6469.82138129015	1986.11810975475	1745.20659685116	12.9809180156537	13.0173720650732	11.8396580710011	11.7333215946764	4116.74392017569	-1.7715464334603	0.082229085507035	-21.5440366694669	6.02232349159875e-103	1.4400301979719e-100	chr19	-	10133345	10195135	61790	protein_coding
ENSG00000163565	IFI16	2002.04205671801	1995.42438148072	5952.91290978548	6349.11949719372	11.8463771943304	11.8435892250893	12.9230883534498	12.9959168145064	4074.87471129448	1.62183186783997	0.0756896129407274	21.427403375811	7.42047819704785e-102	1.75189036522961e-99	chr1	+	159009891	159055155	45264	protein_coding
ENSG00000180667	YOD1	776.203140092511	912.1682754693	3585.89543651611	3821.25804618596	11.1702889214518	11.2687257325852	12.38401132086	12.4481442555279	2273.88122456597	2.13245767693989	0.0998825628361084	21.3496491919106	3.92876614676797e-101	9.15942717542118e-99	chr1	-	207043848	207052980	9132	protein_coding
ENSG00000225614	ZNF469	1875.09747325719	1758.60280551979	249.217012128131	282.252014775099	11.7917826762631	11.7394807393801	10.6422562559084	10.687749816381	1041.29232642005	-2.77231463632908	0.129981649750029	-21.3285078444579	6.1746285186301e-101	1.42176538890086e-98	chr16	+	88382958	88440753	57795	protein_coding
ENSG00000118985	ELL2	2917.78733435524	2964.32177970872	715.002519511711	700.977531199697	12.1832973633968	12.1982992133781	11.1226744369592	11.1114334192963	1824.52229119384	-2.05467552560924	0.0963827222456056	-21.3178822691213	7.74863020292561e-101	1.76243538920446e-98	chr5	-	95885097	95961851	76754	protein_coding
ENSG00000153246	PLA2R1	2604.78656750146	2786.93071330452	602.90927824884	573.809041026301	12.0776960377711	12.1401753338739	11.0289524684791	11.0030241389599	1642.10890002028	-2.19639509518938	0.103718724477188	-21.1764568669802	1.57438142735124e-99	3.53780578331663e-97	chr2	-	159932005	160062615	130610	protein_coding
ENSG00000109790	KLHL5	10500.5458502403	12393.0621671115	3135.34590367312	3437.68479533775	13.5932852367648	13.7998588589444	12.2520219578367	12.3420072147508	7366.65967909066	-1.80026795018395	0.0850460236265458	-21.1681613486044	1.87739994334175e-99	4.16849837419844e-97	chr4	+	39045038	39122209	77171	protein_coding
ENSG00000105329	TGFB1	9238.85235660674	9392.72189676236	3494.47958927261	3244.34733466763	13.4368064560934	13.4568372066431	12.3582583258164	12.285165259584	6342.60029432733	-1.46737900560152	0.0693230595027462	-21.1672568424853	1.91377297851111e-99	4.19926821437773e-97	chr19	-	41330322	41353922	23600	protein_coding
ENSG00000188229	TUBB4B	9782.48526745805	9758.30957676289	3533.65780951983	3765.42797732935	13.5063487155906	13.5033273125812	12.3693555527833	12.4332035505344	6709.97015776753	-1.42054876108221	0.0674069397754899	-21.074221227274	1.37143542730747e-98	2.97426071566415e-96	chr9	+	137241286	137243707	2421	protein_coding
ENSG00000143126	CELSR2	3404.24673051809	3442.46724296065	920.6881758096	832.281582029139	12.3323467735568	12.3433832384271	11.2745955660838	11.2120305119252	2149.92093282937	-1.9661111020338	0.0939957901486408	-20.9170123356022	3.74875821052724e-97	8.0365619982234e-95	chr1	+	109249538	109275751	26213	protein_coding
ENSG00000105270	CLIP3	3001.12499983334	2705.88910936352	646.440634079081	609.995196766698	12.2100447934981	12.1127433816968	11.0664453480485	11.0351580531912	1740.86248501066	-2.18350811514248	0.104742598965418	-20.8464190950941	1.64265334000217e-96	3.48149175504325e-94	chr19	-	36014659	36032873	18214	protein_coding
