Gene.id	genename	Control_rep1	Control_rep2	si31_rep1	si31_rep2	Control_rep1.1	Control_rep2.1	si31_rep1.1	si31_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000145386	CCNA2	1682.9735498059	2519.39643374726	158	133.528321912017	11.3028038692998	11.7246628215587	9.68907698756936	9.62367848629892	1123.47457636629	-3.84736796648905	0.187049457888295	-20.5687202193694	5.23287225786519e-94	3.24317321397076e-91	chr4	-	121816443	121823883	7440	protein_coding
ENSG00000142945	KIF2C	1282.50099535738	2041.85230135753	71	70.158948801229	11.0422931753048	11.4998779546837	9.41961546774943	9.41632605868052	866.378061379035	-4.55809069003121	0.222106602273006	-20.5220855363343	1.3671971676901e-93	8.15963524450308e-91	chr1	+	44739836	44767767	27931	protein_coding
ENSG00000104936	DMPK	2038.94915376015	1846.09432061689	6940	6536.09819799837	11.4983927689371	11.3959328436462	12.9368518184842	12.8602647744016	4340.28541809385	1.79504931062527	0.087778637748944	20.4497285063741	6.04104842365738e-93	3.47662336781482e-90	chr19	-	45769735	45782479	12744	protein_coding
ENSG00000169679	BUB1	1464.44408182288	2177.0394270708	122	96.1856556145882	11.1670013653809	11.5673150501056	9.59064436502632	9.51008890148618	964.917291127067	-4.05715844707811	0.198931258528365	-20.3947759497013	1.8606493220171e-92	1.03387941982702e-89	chr2	-	110637527	110678063	40536	protein_coding
ENSG00000128510	CPA4	4710.74382566117	5446.10992159163	16181	16016.6090537515	12.4514450861467	12.6304414120355	14.0614596317545	14.0475103209394	10588.6157002511	1.66416309713221	0.0820546434581432	20.2811568851813	1.88642032076082e-91	1.01325923495799e-88	chr7	+	130293133	130324180	31047	protein_coding
ENSG00000109805	NCAPG	1363.58432736918	1989.18199263808	98	113.159594840692	11.0993299605479	11.4726792826922	9.51609784024847	9.56417227497725	890.981478711987	-3.99233970711832	0.197337501480043	-20.2310238914324	5.22075755372151e-91	2.71378345873124e-88	chr4	+	17810978	17844865	33887	protein_coding
ENSG00000113140	SPARC	45368.1019028464	41443.632415903	113073	110816.059631541	15.4984784832802	15.3706602346201	16.7986713533667	16.7698222046107	77675.1984875727	1.36686311317714	0.0682225125309289	20.0353675417256	2.70832595436848e-89	1.36381138839668e-86	chr5	-	151661095	151686915	25820	protein_coding
ENSG00000090889	KIF4A	1301.28859667718	1889.10840607111	109	83.7381001821121	11.0557312021345	11.4194614485879	9.55133799480333	9.46715660328029	845.783775732602	-4.04454933766208	0.203816527952132	-19.8440694594306	1.2400313579981e-87	6.05511069781253e-85	chrX	+	70290103	70420886	130783	protein_coding
ENSG00000003137	CYP26B1	361.908530686816	305.487790572838	1983	1995.0036570414	10.0945772666244	9.99928641468616	11.4694511942981	11.4757122660791	1161.34999457526	2.57757320997273	0.131097656591897	19.6614743312815	4.61129529032515e-86	2.18548271494998e-83	chr2	-	72129237	72147862	18625	protein_coding
ENSG00000167900	TK1	2815.17373460482	3605.28263184668	561	501.297005144266	11.8475779207595	12.1311749370811	10.3741824593036	10.2976741174669	1870.68834289894	-2.59481234272194	0.132335162254181	-19.6078827314088	1.32431188471481e-85	6.09713191722697e-83	chr17	-	78174120	78187233	13113	protein_coding
ENSG00000157227	MMP14	24145.0341593188	23212.6828911424	58005	55801.259407842	14.6133918508117	14.5586842153307	15.8467146431436	15.7917254960642	40290.9941145758	1.26495750071741	0.064742571241878	19.5382647993935	5.19173742761771e-85	2.3238793585731e-82	chr14	+	22836584	22847758	11174	protein_coding
ENSG00000128052	KDR	104.815038942083	98.317909609649	1104	1084.06891857383	9.53816186435387	9.51714469671363	10.9071826378472	10.8911802175342	597.80046678139	3.43056083149387	0.176237973669529	19.4655031493193	2.15369336697464e-84	9.37962565281876e-82	chr4	-	55078480	55125595	47115	protein_coding
ENSG00000157456	CCNB2	1212.29469568862	1605.56657746472	118	89.3960799241467	10.9908178937943	11.2562579389741	9.57879700724356	9.48705802814685	756.314338269371	-3.75926759822643	0.194522702535425	-19.3255982424048	3.27169193883148e-83	1.38736957637712e-80	chr15	+	59105145	59125045	19900	protein_coding
ENSG00000186185	KIF18B	1145.05485938615	1720.56341816886	85	82.6065042337052	10.9395298460164	11.3248400407577	9.47165462410256	9.46309288564577	758.306195447179	-4.09582877818571	0.212450343908726	-19.2789934006667	8.06302976932969e-83	3.33147850520458e-80	chr17	-	44924710	44947773	23063	protein_coding
ENSG00000137807	KIF23	2063.66968181252	2752.90146907017	351	322.504845295972	11.5109880486729	11.8225847572381	10.0768603997762	10.0290222373775	1372.51899904467	-2.83777089823538	0.149202044827094	-19.0196515170015	1.17260283665063e-80	4.72383052744707e-78	chr15	+	69414245	69448427	34182	protein_coding
ENSG00000134690	CDCA8	1020.46339800217	1632.7795703031	60	49.7902217299045	10.838728560666	11.2728057125005	9.37485748183508	9.32934438718682	690.758297508793	-4.59139317461982	0.241439064386145	-19.0167783589344	1.23864558474399e-80	4.86817925672307e-78	chr1	+	37692480	37709713	17233	protein_coding
ENSG00000092853	CLSPN	1171.75302968272	1797.81320429073	90	93.9224637177744	10.9601380700609	11.3690288156421	9.48914289589733	9.5025094572014	788.372174422806	-4.01461155460542	0.211259732107511	-19.0032029036294	1.60447726833103e-80	6.15584445283004e-78	chr1	-	35720217	35769967	49750	protein_coding
ENSG00000179750	APOBEC3B	1013.5416501475	1371.18370366314	81	76.9485244916706	10.8328878911713	11.1045510739386	9.45727354006423	9.44232508249479	635.668469575579	-3.91585958248281	0.20727868161876	-18.8917622975097	1.33319873219082e-79	4.9960847373309e-77	chr22	+	38982346	38992779	10433	protein_coding
ENSG00000117724	CENPF	8136.02019259868	11160.8384176525	460	501.297005144266	13.1422396937453	13.5593336768143	10.2414557174681	10.2976741174669	5064.53890384886	-4.32761372275027	0.229880090491253	-18.8255264451227	4.66548714044307e-79	1.70862863138863e-76	chr1	+	214603194	214664571	61377	protein_coding
ENSG00000182481	KPNA2	6501.49887777544	8903.03785054518	1610	1605.73465078942	12.8535095806782	13.259995945066	11.2589677696905	11.2563607698631	4655.06784477751	-2.26036566923171	0.120504101581436	-18.7575828504408	1.6786138906131e-78	6.01092982963101e-76	chr17	+	68035734	68046854	11120	protein_coding
ENSG00000168078	PBK	853.352628368092	1156.11327639203	45	40.7374541426491	10.6895253428204	10.9481057183401	9.30633580440738	9.2847826084865	523.800839725694	-4.54874776481876	0.2425627518529	-18.7528700514468	1.83419899373103e-78	6.42527882282213e-76	chr8	-	27809623	27837817	28194	protein_coding
ENSG00000138182	KIF20B	1826.3526125097	2550.99861897893	277	260.267068133592	11.3849963641195	11.7383254032485	9.94731373000014	9.9153654232721	1228.65457490555	-3.02614001989846	0.161518142525956	-18.7356043882944	2.53743950750154e-78	8.69963834550634e-76	chr10	+	89701589	89774934	73345	protein_coding
ENSG00000101447	FAM83D	921.581285792656	1316.75771798637	57	57.7113933687529	10.7526090389808	11.066693219268	9.36192811344994	9.36502518280657	588.262599286945	-4.2874140695959	0.229570602988824	-18.6757973964315	7.79175753874546e-78	2.61575793706968e-75	chr20	+	38926416	38953106	26690	protein_coding
ENSG00000117525	F3	5035.07715370837	5377.63852025634	1630	1688.34115502312	12.5331743781339	12.6146917471966	11.2711248152841	11.3059726097212	3432.76420724696	-1.65020805146712	0.088412520786888	-18.6648682424159	9.56106818904257e-78	3.14422556731086e-75	chr1	-	94529172	94541759	12587	protein_coding
ENSG00000140525	FANCI	1879.74895310283	2846.83018628653	242	272.714623566068	11.4143763596655	11.8601139821875	9.87914213353603	9.93923762135253	1310.32344073886	-3.20083514195459	0.174240351449629	-18.3702289126748	2.27450507674453e-75	7.33027496133225e-73	chr15	+	89243948	89317261	73313	protein_coding
ENSG00000159363	ATP13A2	2993.16153658194	2931.98051871632	8448	7840.82832651155	11.9166453739012	11.8932866709617	13.1913073138132	13.0942149655127	5553.49259545245	1.45919489930242	0.0800093394294294	18.2378071073748	2.58627999109744e-74	8.17163054442042e-72	chr1	-	16985957	17011928	25971	protein_coding
ENSG00000159388	BTG2	288.735767651776	278.274797734453	1557	1572.91836828562	9.96907550953098	9.94970254684384	11.2262085402646	11.2361320700614	924.232233417962	2.46514990143887	0.135704532659203	18.1655678932232	9.67012626750496e-74	2.99662335912644e-71	chr1	+	203305518	203309602	4084	protein_coding
ENSG00000105976	MET	9055.62383614715	10115.3327895713	3379	3441.18327910544	13.2823125689569	13.4284170445971	12.0556255306675	12.0767932944399	6497.78497620597	-1.49126112231472	0.082470810931451	-18.0822900305205	4.39446459016641e-73	1.33608306426305e-70	chr7	+	116672195	116798377	126182	protein_coding
ENSG00000122952	ZWINT	1066.93799074064	1666.13743249209	98	76.9485244916706	10.8772643101534	11.2928161502758	9.51609784024847	9.44232508249479	727.0059869311	-3.96180541522502	0.22141492766434	-17.8931269766555	1.33407437503431e-71	3.98097675542647e-69	chr10	-	56357226	56361259	4033	protein_coding
ENSG00000135476	ESPL1	1030.35160922312	1547.62923787331	94	91.6592718209605	10.8470260017871	11.2203322045894	9.50277070074798	9.49483368050893	690.910029729349	-3.79579827105957	0.212579789019337	-17.8558756153168	2.60168265514766e-71	7.62245714637262e-69	chr12	+	53268298	53293638	25340	protein_coding
ENSG00000148773	MKI67	21355.5697738884	31215.0584625849	931	871.328880273329	14.4431086003212	14.9719480039588	10.7610713772093	10.7064603286832	13593.2392791867	-4.86624207593477	0.272709210277015	-17.844069406353	3.21412847956963e-71	9.24865469996162e-69	chr10	-	128096658	128126423	29765	protein_coding
ENSG00000175063	UBE2C	902.793684472849	1407.1750812881	58	66.7641609560083	10.7355556605484	11.1290022503052	9.36627602970116	9.40283659022738	608.68323167924	-4.21444677468343	0.237100678142405	-17.7749250137201	1.10545427806514e-70	3.12513863802485e-68	chr20	+	45812575	45816953	4378	protein_coding
ENSG00000105011	ASF1B	867.196124077424	1388.74047323629	48	57.7113933687529	10.7025874831809	11.1165349889359	9.3208841692166	9.36502518280657	590.411997670617	-4.42052349238657	0.249270582618811	-17.7338354407689	2.29808494246808e-70	6.3847139246432e-68	chr19	-	14119511	14136589	17078	protein_coding
ENSG00000121039	RDH10	2276.26622306298	1808.34726603462	7284	7173.18671695147	11.614791775654	11.3749444250448	12.9989996436011	12.9792725938589	4635.45005151227	1.82439324606274	0.102895705130266	17.7305091962106	2.43816106169588e-70	6.65907243189277e-68	chr8	+	73294601	73325281	30680	protein_coding
ENSG00000184661	CDCA2	1002.66461780446	1448.43348978501	96	97.3172515629951	10.823654941495	11.1564871226117	9.50947068510595	9.51384354932343	661.103839788115	-3.66540591977687	0.207639732242454	-17.6527193528496	9.69724023983967e-70	2.60435548707961e-67	chr8	+	25459232	25507911	48679	protein_coding
ENSG00000087303	NID2	13538.9388037264	12905.1034747451	29710	29402.257527457	13.8190493740965	13.7542778177986	14.9027340461043	14.8881632221511	21389.0749514821	1.16059119871691	0.0661110932296197	17.5551657372522	5.43082402155288e-69	1.43462784070989e-66	chr14	-	52004808	52069059	64251	protein_coding
ENSG00000170312	CDK1	824.676815827334	1265.84308622423	49	59.9745852655668	10.6620185789238	11.0302619772253	9.32562952678814	9.37474936708112	549.873621829283	-4.26721821544034	0.245523068583806	-17.3801111237895	1.16727092125394e-67	3.03377477823967e-65	chr10	+	60778453	60794843	16390	protein_coding
ENSG00000163513	TGFBR2	3020.84852800061	2963.58270394799	7502	7580.56125837796	11.9270895487215	11.9054008958888	13.0370332930495	13.0504959909234	5266.74812258164	1.33365931874262	0.0767768805508342	17.3705848580237	1.37814080900726e-67	3.52497793592745e-65	chr3	+	30606600	30694142	87542	protein_coding
ENSG00000166949	SMAD3	7750.37995498159	8859.1459266123	2883	2919.51754688985	13.0791722921501	13.2535117399018	11.874301130324	11.8884802161048	5603.01085712094	-1.51749590201198	0.0873785583228509	-17.3669139333365	1.46918040203553e-67	3.69912078100008e-65	chr15	+	67065601	67195169	129568	protein_coding
ENSG00000137310	TCF19	886.972546519327	1354.50477256865	77	64.5009690591944	10.7210112975461	11.093064677439	9.44251754294026	9.39364546235554	595.744572036792	-3.98276301224177	0.231031262012545	-17.2390653002861	1.3520520409467e-66	3.35184101351003e-64	chr6	+	31161448	31167159	5711	protein_coding
ENSG00000117632	STMN1	6754.6370850318	8279.7725306983	2295	2285.82381578198	12.902211398842	13.165057360127	11.6235747840319	11.6192796665344	4903.80835787802	-1.71480492965032	0.100136414518923	-17.1246887347486	9.71275564810918e-66	2.37138400778229e-63	chr1	-	25885439	25906466	21027	protein_coding
ENSG00000087586	AURKA	1394.23778215413	2040.09662440022	210	169.739392261038	11.1202651122225	11.4989799817932	9.81181530909462	9.71851046141693	953.518449703845	-3.17480808930639	0.185839185786135	-17.0836310753103	1.9650074356126e-65	4.72598952499425e-63	chr20	-	56369389	56392337	22948	protein_coding
ENSG00000173641	HSPB7	1034.3068937115	783.90976144122	3937	3701.45034723904	10.8503298575611	10.6218164083582	12.2350977286566	12.1620972647484	2364.16675059794	2.07247920545649	0.122144649346827	16.9674170464213	1.43088806171785e-64	3.3907838568414e-62	chr1	-	16014027	16019594	5567	protein_coding
ENSG00000198826	ARHGAP11A	2022.13919468453	2926.71348784437	394	371.16347107747	11.4897613716398	11.8912574067358	10.1449610922717	10.1093665335361	1428.50403840159	-2.69323977070288	0.158983703230401	-16.9403512182617	2.26766735671627e-64	5.29582489653999e-62	chr15	+	32615503	32639941	24438	protein_coding
ENSG00000169221	TBC1D10B	2874.50300193053	3186.55367752702	886	861.144516737666	11.8709811982964	11.9880229149312	10.7201116498919	10.696894455145	1952.0502990488	-1.79458106475923	0.1063280905171	-16.877770079682	6.55754026400765e-64	1.50954576877456e-61	chr16	-	30357101	30370494	13393	protein_coding
ENSG00000080986	NDC80	723.817061373631	1010.39208893488	52	48.6586257814976	10.5600088528988	10.8302213096489	9.33957491272042	9.32401521465932	458.716944022501	-4.10593851840864	0.243597910750431	-16.8553929947914	9.57693921809488e-64	2.17356054310396e-61	chr18	+	2571556	2616635	45079	protein_coding
ENSG00000240184	PCDHGC3	8126.13198137773	7843.48680680548	17991	17529.5528367716	13.1406567317333	13.094654725895	14.2067286811616	14.1710613186153	12872.5429062387	1.15343326409406	0.0684537086079185	16.8498287024968	1.05218998517622e-63	2.35485964182356e-61	chr5	+	141475965	141512975	37010	protein_coding
ENSG00000158258	CLSTN2	4416.07513127683	3783.48384301417	11079	11121.3249809432	12.3728882907857	12.1879504144211	13.5495050796219	13.554596592327	7599.97098880855	1.43737484849404	0.0859477677370144	16.7238182717225	8.79024636125484e-63	1.94035657349672e-60	chr3	+	139935184	140577397	642213	protein_coding
ENSG00000166922	SCG5	390.584343227574	306.365629051496	1740	1876.18608245867	10.1397155355881	10.0008431968752	11.3360948141108	11.4124356132648	1078.28401368444	2.3776977472871	0.142277713194907	16.7116668794774	1.07780141411802e-62	2.34698540366186e-60	chr15	+	32641675	32697098	55423	protein_coding
ENSG00000111665	CDCA3	764.358727379531	1271.11011709618	51	50.9218176783114	10.602053558476	11.0340780738221	9.3349734703166	9.33461177428752	534.347665538505	-4.32067530640148	0.258587858167502	-16.7087323319053	1.13216812888036e-62	2.43250096383708e-60	chr12	-	6844792	6851269	6477	protein_coding
ENSG00000273802	H2BC8	1296.34449106671	1947.92358414117	191	178.792159848293	11.0522082157031	11.4509893616713	9.76912801448704	9.74046233507363	903.515058764043	-3.13292965685098	0.187777063586871	-16.6843042329374	1.70480621299273e-62	3.61463780475852e-60	chr6	-	26215158	26216692	1534	protein_coding
ENSG00000198830	HMGN2	11829.267083624	14650.2463703164	4216	4444.90888534238	13.6371913141813	13.9260228893564	12.3169612997544	12.3807696515862	8785.10558482068	-1.61255868461045	0.0967417350842787	-16.6686971574949	2.21367075027617e-62	4.63260915194158e-60	chr1	+	26472439	26476642	4203	protein_coding
ENSG00000182809	CRIP2	409.371944547382	408.194892575775	1857	1699.65711450719	10.168243317017	10.1664789696379	11.4019368363625	11.3126286447589	1093.55598790759	2.1214837134077	0.127646048464066	16.6200500441259	4.98909658961544e-62	1.02461643098061e-59	chr14	+	105472961	105479694	6733	protein_coding
ENSG00000072571	HMMR	666.465436292114	879.594155614896	41	44.1322419878699	10.4978761156707	10.7141695889711	9.28614253477809	9.30203564979983	407.79795847372	-4.18545188086687	0.25183768311682	-16.6196409888562	5.02325295069308e-62	1.02461643098061e-59	chr5	+	163460631	163491941	31310	protein_coding
ENSG00000184009	ACTG1	174325.208540882	175167.401385248	85289	79011.4239056164	17.4190766252657	17.4259930732343	16.3956539159569	16.2865827629911	128448.258457937	-1.08890494322687	0.0656267439583642	-16.5923962937688	7.91003810986829e-62	1.59327942628022e-59	chr17	-	81510689	81523847	13158	protein_coding
ENSG00000149485	FADS1	10634.7711681331	10433.1103188453	4637	4515.06783414361	13.4949498585717	13.4694842307392	12.4321888059057	12.3997661437671	7554.98733028051	-1.20273983024383	0.0725842664722644	-16.570255355593	1.14339209835431e-61	2.27464447813349e-59	chr11	-	61802006	61806528	4522	protein_coding
ENSG00000117650	NEK2	629.879054774594	847.114131904565	26	13.579151380883	10.4564517260553	10.6835933846627	9.19960078677452	9.10542100295211	379.143084515011	-5.20247068404272	0.314644039885555	-16.5344644250532	2.07211643031456e-61	4.07196148269376e-59	chr1	-	211658656	211675630	16974	protein_coding
ENSG00000146670	CDCA5	873.129050809995	1344.84854930341	90	78.0801204400775	10.7081434980006	11.0863686236979	9.48914289589733	9.44654065307243	596.514430138371	-3.72022436520359	0.226088954027478	-16.4546931591866	7.76141956040864e-61	1.50683752766777e-58	chr11	-	65079140	65084164	5024	protein_coding
ENSG00000169607	CKAP2L	1030.35160922312	1661.7482400988	123	106.37001915025	10.8470260017871	11.290200130249	9.59357387455696	9.54308946750636	730.367467118043	-3.55151741407891	0.216805824148418	-16.3810978234961	2.60989675732351e-60	5.00665194613226e-58	chr2	-	112736348	112764609	28261	protein_coding
ENSG00000143228	NUF2	641.744908239736	867.30441691369	30	43.000646039463	10.4700487114311	10.702689120518	9.2247337464665	9.29636253693925	395.512492798222	-4.379959100883	0.268381270257721	-16.3199134450665	7.12365370984118e-60	1.35047712800448e-57	chr1	+	163321934	163355764	33830	protein_coding
ENSG00000112742	TTK	597.247957745455	870.81577082832	23	26.0267068133592	10.4182135030675	10.7059801484534	9.17943432825198	9.19977486129248	379.272608846784	-4.90880598150862	0.301297475989807	-16.2922240399873	1.12078190398618e-59	2.10003251172481e-57	chr6	+	80003886	80042527	38641	protein_coding
ENSG00000168056	LTBP3	15531.4133647481	14041.9043046067	36680	33550.6882743168	14.0055335850641	13.8684509567147	15.1985572626281	15.0731831079026	24951.0014859179	1.24794428203044	0.0767052893748221	16.2693380365509	1.62909374600269e-59	3.01738122104451e-57	chr11	-	65538558	65558359	19801	protein_coding
ENSG00000120875	DUSP4	2573.90138081361	2432.49042436016	6422	6202.27739321833	11.7481437163194	11.6863825381445	12.8378663106766	12.7937195145268	4407.66729959802	1.3347116317235	0.082105150612432	16.2561254899082	2.02122222564042e-59	3.70113351636019e-57	chr8	-	29333063	29350684	17621	protein_coding
ENSG00000144554	FANCD2	813.799783484287	1061.30672069701	92	88.2644839757398	10.6514212886709	10.8726565783308	9.49599558143215	9.48313158037941	513.842747039261	-3.37868548199156	0.207890491019817	-16.2522367685855	2.15361502685971e-59	3.89925309469858e-57	chr3	+	10026436	10101932	75496	protein_coding
ENSG00000161800	RACGAP1	2393.9359365923	3301.55051823116	576	480.928278072941	11.6690558080681	12.0288082794911	10.3926106624027	10.2703096677161	1688.1036832241	-2.42900118191209	0.149521482135851	-16.2451652245205	2.41689392524793e-59	4.32731430127168e-57	chr12	-	49989161	50025494	36333	protein_coding
ENSG00000113810	SMC4	4598.01821774233	5679.61495691455	1506	1551.41804526589	12.4219034289221	12.6828815392828	11.1939098570924	11.2227112469576	3333.76280498069	-1.74958833891618	0.107754030512303	-16.236871424651	2.76679563126375e-59	4.89935657166859e-57	chr3	+	160399649	160434953	35304	protein_coding
