Gene.id	genename	Ctrl_d3_rep1	Ctrl_d3_rep2	si7_d3_rep1	si7_d3_rep2	Ctrl_d3_rep1.1	Ctrl_d3_rep2.1	si7_d3_rep1.1	si7_d3_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000115380	EFEMP1	8426.64096914645	9092.63234848498	1537.06165506319	1634.84216711992	13.6632577747486	13.7380908600308	12.3982370911533	12.4310509008636	5172.79428495363	-2.46565827366789	0.0685741729507103	-35.9560774497442	4.06724983474282e-283	4.35043210448678e-280	chr2	-	55865966	55924139	58173	protein_coding
ENSG00000003436	TFPI	2064.09353601505	2280.42366805174	10829.2533240921	10466.1470783392	12.5631969973546	12.623738301042	13.9157250649028	13.8804530614567	6409.97940162451	2.29270380761211	0.0645875282704218	35.4976242164398	5.34827460933626e-276	5.38413950965769e-273	chr2	-	187464229	187554435	90206	protein_coding
ENSG00000136235	GPNMB	14818.4366912497	16534.5247095612	61322.1712250643	58684.6180448356	14.2533382387613	14.3766533321069	16.015888555567	15.9571977211783	37839.9376676777	1.93631289402615	0.0548174020684823	35.3229598806442	2.60871725699036e-273	2.48031039645183e-270	chr7	+	23246696	23275107	28411	protein_coding
ENSG00000104332	SFRP1	46747.1224310452	46021.158357887	14459.0003291069	13374.7256593106	15.656750442668	15.6362830446221	14.2260716907038	14.1404282042955	30150.5016943374	-1.73678399987741	0.0492968486899025	-35.2311363917499	6.67342974379265e-272	6.01100403343513e-269	chr8	-	41261961	41309473	47512	protein_coding
ENSG00000100316	RPL3	31598.5979071129	32404.490950013	10138.9031757527	10494.7592828332	15.1540262490519	15.1857137384386	13.8478642329741	13.8832657421809	21159.187828928	-1.63316663555188	0.0464671387698078	-35.1467010620641	1.30544937178645e-270	1.11707302743766e-267	chr22	-	39312883	39320389	7506	protein_coding
ENSG00000134333	LDHA	22548.3416338162	23712.9186688915	6979.22365066122	6871.86221725421	14.7393500552521	14.7999873693918	13.4845000427472	13.470223362633	15028.0865426558	-1.73985513548473	0.0499707837546182	-34.8174474114374	1.32444609198509e-265	1.07936049610633e-262	chr11	+	18394562	18408425	13863	protein_coding
ENSG00000148677	ANKRD1	16457.3854554236	15803.1228958913	3404.54731275034	3822.19586929545	14.3713372056178	14.3254185245748	12.8930152785882	12.9787489653288	9871.81288334016	-2.15833119122242	0.0620321071609045	-34.7937751916753	3.02103478352676e-265	2.35009042205804e-262	chr10	-	90912095	90921087	8992	protein_coding
ENSG00000166598	HSP90B1	34983.0427738583	35820.2827314703	12662.3198148392	12474.9211593628	15.2826270597767	15.3127332760993	14.0811373614937	14.0651095995416	23985.1416198827	-1.49400905522083	0.0445591352104596	-33.5286815635985	1.84155259061743e-246	1.37027526242725e-243	chr12	+	103930375	103947922	17547	protein_coding
ENSG00000130449	ZSWIM6	1371.53583643105	1408.5539563922	6684.20221974698	6605.47272713811	12.3398803277821	12.353261161388	13.4448879023328	13.4341104657133	4017.44118492708	2.25689202129393	0.0674967272043016	33.4370585771172	3.96916612803994e-245	2.83034621313648e-242	chr5	+	61332257	61546172	213915	protein_coding
ENSG00000148773	MKI67	26220.0464815353	26468.0269577356	6614.38048109727	7485.54467226241	14.9223590264942	14.9339099345837	13.4353343529999	13.5498127564062	16696.9996481576	-1.9018069981172	0.0585795160303338	-32.4653928027059	3.28504056925334e-231	2.24880737208807e-228	chr10	-	128096658	128126423	29765	protein_coding
ENSG00000196924	FLNA	241580.421090182	232127.560776361	88582.1514415401	92057.301389936	17.911754456601	17.8553555456156	16.5134442771154	16.5661016956902	163586.858674505	-1.39088028112609	0.0429654390199179	-32.3720718990282	6.78702341813094e-230	4.46742764530357e-227	chrX	-	154348530	154374634	26104	protein_coding
ENSG00000106484	MEST	10282.8627371114	10881.9027456352	2295.26673251279	2540.56643351466	13.8622966592051	13.920764695285	12.6277655271422	12.6921915052428	6500.1496621935	-2.12992557276071	0.0659174394347567	-32.3120192626543	4.7422217184005e-229	3.00586601810023e-226	chr7	+	130486335	130506465	20130	protein_coding
ENSG00000075624	ACTB	244281.709493084	248743.459992344	93983.0104368102	98775.2496795675	17.9274742450148	17.9530693958679	16.5944731216623	16.6627432732584	171445.857400451	-1.35487159789752	0.0425708570805641	-31.8262701484602	2.80411120662164e-222	1.71391282821867e-219	chr7	-	5527151	5563902	36751	protein_coding
ENSG00000135919	SERPINE2	5302.296957901	5783.40242067497	918.500054913002	985.64111342957	13.2412284139247	13.3158630158989	12.1565151944408	12.1864212701252	3247.46013672964	-2.54167390049605	0.079959549044129	-31.786996436077	9.79119519253275e-222	5.77815567327605e-219	chr2	-	223975044	224039286	64242	protein_coding
ENSG00000167081	PBX3	1133.37119766008	1127.61816041301	5552.30332980601	5474.79733575644	12.2485265226365	12.2461940833979	13.2805597139897	13.2684966340352	3322.02250590888	2.28607214234834	0.0719332921980297	31.7804464733085	1.20597251091019e-221	6.87967118390566e-219	chr9	+	125747344	125967377	220033	protein_coding
ENSG00000101871	MID1	2706.51131164726	2819.04540103252	9751.44169648536	9755.77510469628	12.7336830446821	12.7609504803958	13.8082414681629	13.8086910669213	6258.19337846536	1.81958903706278	0.0584792864841181	31.1151032521053	1.50485957263054e-212	8.30779571806419e-210	chrX	-	10445555	10833654	388099	protein_coding
ENSG00000101335	MYL9	15246.7152083379	14216.3200206709	4393.85251108275	4192.18127223448	14.2851465326007	14.20735584183	13.0868959955499	13.0498410627511	9512.2672530815	-1.77874926316744	0.0577172154118163	-30.8183485720152	1.48801536584026e-208	7.95809217843443e-206	chr20	+	36541518	36551447	9929	protein_coding
ENSG00000117724	CENPF	11578.1441058658	12171.3011747672	3466.50181324233	3569.61916755574	13.9857229480553	14.0387404091408	12.906137072333	12.9276541373114	7696.39156535777	-1.75512569946043	0.057113537018991	-30.7304676101013	2.23042557702216e-207	1.15671222197446e-204	chr1	+	214603194	214664571	61377	protein_coding
ENSG00000133216	EPHB2	6083.64410614961	6159.27514081264	1213.52148582724	1343.78698347455	13.3603182904512	13.3712780447486	12.2803654081283	12.3297168432635	3700.05692906601	-2.2593054064532	0.0735583706876181	-30.7144569045424	3.64953859702427e-207	1.83700598674922e-204	chr1	+	22710838	22921500	210662	protein_coding
ENSG00000135318	NT5E	15694.8407786569	17715.4237967979	4375.16782045819	4443.77134623302	14.3176715387645	14.4556196039576	13.0835099589995	13.0958964657709	10557.3009355365	-1.92172558101578	0.0628132761766939	-30.5942580611455	1.45930702295253e-205	7.13559439737418e-203	chr6	+	85449583	85495791	46208	protein_coding
ENSG00000143387	CTSK	2695.02091240831	2763.82698596075	9312.84316919286	9576.20885580321	12.7308604392125	12.7476551704195	13.7619464306453	13.7899346948576	6086.97498084128	1.79073927963102	0.0589013206585812	30.4023621135926	5.11190529462772e-203	2.4301429781183e-200	chr1	-	150796227	150809189	12962	protein_coding
ENSG00000133816	MICAL2	11732.7422047171	12216.8321485983	2590.28816342703	3005.26809960608	13.9997391165769	14.042726991916	12.7047907367117	12.8046508680273	7386.28265408714	-2.09771414112853	0.0693494372545566	-30.2484666664068	5.46524552960426e-201	2.52789762144993e-198	chr11	+	12110590	12263785	153195	protein_coding
ENSG00000131747	TOP2A	11585.4561781087	13401.6062123313	2762.383998127	2882.9262597009	13.9863891031884	14.1426164748239	12.7473055757284	12.7761349757024	7658.09316206698	-2.1462025445982	0.0709790824355981	-30.2371131177348	7.70713584044981e-201	3.47105059930153e-198	chr17	-	40388524	40417896	29372	protein_coding
ENSG00000196549	MME	6176.61188181021	6799.61500682038	21507.0623136481	20670.8378052682	13.3737772406681	13.4605275972382	14.6828465219959	14.6357795681891	13788.5317518867	1.70036505633229	0.0567444255571738	29.9653232830609	2.77880454401665e-197	1.21939643503336e-194	chr3	+	155024123	155180849	156726	protein_coding
ENSG00000115310	RTN4	21315.7351700015	22788.7367745323	57727.8267917592	57351.683966514	14.6722148760221	14.7520809440627	15.9353009922361	15.9266006068998	39795.9956757017	1.3835561764326	0.0466678579986537	29.6468755106034	3.72112694346465e-193	1.59208416276135e-190	chr2	-	54972188	55050544	78356	protein_coding
ENSG00000135046	ANXA1	5444.36007576438	5725.277773231	15766.9286728267	15737.6990994145	13.2637277710679	13.3070754234584	14.3228337960656	14.320742943155	10668.5664053091	1.49580090243007	0.052120164040324	28.6990827824871	3.91712738256176e-181	1.63506629329663e-178	chr9	+	73151864	73170393	18529	protein_coding
ENSG00000167460	TPM4	40575.73345798	41514.5606927312	16578.2376078409	17169.2959518532	15.4726772213847	15.5022483590492	14.3796569299715	14.4196510506957	28959.4569276013	-1.2824481746202	0.0447364131959193	-28.6667634484648	9.909516961035e-181	4.03789222074174e-178	chr19	+	16067537	16103002	35465	protein_coding
ENSG00000136068	FLNB	19994.3392575223	19700.3805070094	7542.71458370741	7772.65334494309	14.5965227627319	14.5791187177047	13.5569880183743	13.5854604413956	13752.5219232955	-1.37395224980096	0.0484865517268348	-28.3367696993917	1.21838322358207e-176	4.84916522985662e-174	chr3	+	58008399	58172251	163852	protein_coding
ENSG00000166340	TPP1	7527.25608326135	7809.04638409731	21464.7759085504	20362.0233222817	13.5550516976972	13.5899113045601	14.6805036160151	14.6179943387785	14290.7754245477	1.44737930003656	0.0513825781623486	28.1686780189077	1.41529384804323e-174	5.50484975350269e-172	chr11	-	6612767	6619422	6655	protein_coding
ENSG00000092969	TGFB2	13314.2389726962	12921.1091267944	4594.46708410444	4699.30793119624	14.135491496682	14.1029700442111	13.1226725395723	13.140962731918	8882.28077869784	-1.4971309962672	0.0532689041945656	-28.1051585142226	8.47255516769956e-174	3.22220686977801e-171	chr1	+	218345335	218444619	99284	protein_coding
ENSG00000123416	TUBA1B	42529.1013286015	43507.2673559353	14259.369160855	15866.9473335078	15.5335334259681	15.5630642576165	14.2106942526912	14.3299648076298	29040.6712947249	-1.51393856601201	0.0540383689516836	-28.0159929950077	1.03755537693616e-172	3.86015711323597e-170	chr12	-	49127781	49131395	3614	protein_coding
ENSG00000049323	LTBP1	5224.99790847533	5469.52932447754	1275.47598631923	1329.97419509816	13.2288153212056	13.2676725346741	12.3041864204943	12.3246139206485	3324.99435359257	-2.03738388050597	0.0730243883514365	-27.9000471828792	2.66454736853821e-171	9.70235397131125e-169	chr2	+	32946952	33399509	452557	protein_coding
ENSG00000270882	H4C14	8986.53678660802	9103.2885338497	2774.18485536357	2922.39136934773	13.7264450538648	13.739255015971	12.7501613361603	12.7854133242413	5946.60038629226	-1.6670473373118	0.0598597966678137	-27.8491981281347	1.10149336270625e-170	3.92728279361558e-168	chr1	+	149832677	149839767	7090	protein_coding
ENSG00000259439	LINC01833	1363.17918243909	1321.36698522624	5463.79690053173	5248.85958302834	12.3368317666456	12.3214191399434	13.2667751752796	13.2326602381251	3349.30066280635	1.9967981678215	0.0721454969109732	27.677377706408	1.30730706010397e-168	4.5659700054325e-166	chr2	-	44921076	44939199	18123	lncRNA
ENSG00000171552	BCL2L1	3867.04163478123	3802.32068695968	11499.9353770371	10948.6080437717	12.9875945969167	12.9748074998704	13.9785775964074	13.927123227222	7529.47643563743	1.54952061556247	0.0566876701470638	27.3343499837368	1.65755112746896e-164	5.67346599910076e-162	chr20	-	31664462	31723989	59527	protein_coding
ENSG00000044574	HSPA5	26090.5183446598	25034.2856541177	10479.1612260738	10394.1232532338	14.9162881559056	14.8657924845461	13.8817331169377	13.8733470883127	17999.5221195213	-1.29232280106415	0.0473435634334881	-27.2966947847031	4.64266046484546e-164	1.55793119990912e-161	chr9	-	125234859	125241382	6523	protein_coding
ENSG00000128578	STRIP2	1369.44667293306	1380.46037679428	5653.59402108656	5283.39155396932	12.3391191645227	12.3431245945552	13.2961538060787	13.2382037726634	3421.7231561958	1.99171084323773	0.0732511233123141	27.1901747464793	8.48732327578519e-163	2.79330866426515e-160	chr7	+	129434431	129488399	53968	protein_coding
ENSG00000164574	GALNT10	17387.0632120296	18121.3275847816	6260.35476400018	6657.76399742016	14.4341039242011	14.4817694241081	13.385781550826	13.441278662531	12106.6273895579	-1.45881939960211	0.0536653913442853	-27.1836161641531	1.01464283329495e-162	3.2763391413226e-160	chr5	+	154190732	154420984	230252	protein_coding
ENSG00000058668	ATP2B4	17553.1517101199	18276.3266446322	7067.73007993549	6946.84592558318	14.4450279347845	14.4916282749608	13.4961535151815	13.4802109035572	12461.0135900677	-1.35426921230912	0.0502789800143598	-26.9350971702755	8.52744626177252e-160	2.70256880229583e-157	chr1	+	203626786	203744079	117293	protein_coding
ENSG00000170017	ALCAM	16824.033649321	17784.2046296066	41199.7428271737	40834.5489515746	14.3964273757518	14.4600850489117	15.4924000393073	15.480890448615	29160.632514419	1.24502789902102	0.0462427357751385	26.923750901658	1.15797582083185e-159	3.60319967231204e-157	chr3	+	105366908	105576900	209992	protein_coding
ENSG00000066279	ASPM	6467.00560803095	7087.33201166803	1798.64732380715	1830.19445987172	13.4149359584344	13.4987205162956	12.483602040496	12.4934030920592	4295.79485084446	-1.90134527459984	0.070715306406938	-26.8873228613105	3.08990297474455e-159	9.44296419817468e-157	chr1	-	197084127	197146694	62567	protein_coding
ENSG00000142192	APP	25329.0182496421	26236.4971120838	57954.0098887934	56499.2375981425	14.8800640537372	14.9231282039381	15.9405074973785	15.9066860286302	41504.6907121655	1.1502401594424	0.0436341877424789	26.3609847908917	3.84067957030093e-153	1.15314719589702e-150	chr21	-	25880550	26171128	290578	protein_coding
ENSG00000079308	TNS1	5632.38479058357	5347.4675648452	1515.42675012948	1480.92823949728	13.2929043599447	13.2484259212732	12.3908179564471	12.3788626668895	3494.05183626388	-1.87345400324746	0.0712405636420299	-26.2975741273076	2.0442332589554e-152	6.0318979299591e-150	chr2	-	217799788	217944128	144340	protein_coding
ENSG00000185567	AHNAK2	28263.2483825704	28139.1105717497	61272.0175818089	64359.7008120497	15.0148498261229	15.0093984394085	16.0147945823304	16.080640010297	45508.5193370447	1.15537688491853	0.044135101307343	26.1781858587532	4.70897312235778e-151	1.36592145789883e-148	chr14	-	104937252	104978374	41122	protein_coding
ENSG00000184500	PROS1	2846.48526601265	3098.04370876358	10162.5048902259	9411.44202302769	12.7674984040104	12.8258029840628	13.8502408929806	13.7724926218975	6379.61897200745	1.71895307478342	0.0660153751841421	26.0386776563582	1.80754202188526e-149	5.15571236042405e-147	chr3	-	93873050	93973896	100846	protein_coding
ENSG00000180660	MAB21L1	1591.94258546909	1694.33347299171	5796.18771269511	5728.36066523732	12.4167956375535	12.4504710067886	13.3177878735344	13.3075430347436	3702.70610909831	1.80977957843625	0.0696654070587588	25.9781669962799	8.7414359962192e-149	2.45247435474255e-146	chr13	-	35473788	35476689	2901	protein_coding
ENSG00000286522	H3C2	7875.10180567684	8323.44951397644	2445.72766227905	2609.63037539661	13.5979519416506	13.6512798236383	12.6677429969611	12.7096526007805	5313.47733933224	-1.68009222840912	0.0649106190280109	-25.8831644739686	1.03049146796563e-147	2.8444888681877e-145	chr6	-	26031588	26032099	511	protein_coding
ENSG00000111206	FOXM1	4712.10826971856	4741.03374317979	1168.28486642039	1264.85676418089	13.1431773698557	13.1481673097125	12.2625435831961	12.3001497856428	2971.57091087491	-1.95801235978932	0.0762023745006619	-25.6948995699906	1.33284229771542e-145	3.62067667985742e-143	chr12	-	2857679	2877174	19495	protein_coding
ENSG00000065534	MYLK	42257.5100738627	42415.4927281127	20058.5070878592	19954.5460651782	15.5252251067675	15.5300638479162	14.6002935298162	14.5941792857504	31171.5139887532	-1.08143383429851	0.0421976083238923	-25.6278466304974	7.46771708811731e-145	1.99691422259437e-142	chr3	-	123610048	123884332	274284	protein_coding
ENSG00000275993	SIK1B	7221.19363080568	6714.36552390255	2123.17089781282	2027.52000810587	13.5161176997931	13.4489935005933	12.5800865429883	12.5525988576687	4521.56251515673	-1.74719894813954	0.0682523235439859	-25.5991130765466	1.56062904464008e-144	4.10901622614929e-142	chr21	+	6111130	6123778	12648	protein_coding
ENSG00000163431	LMOD1	2057.82604552107	1902.61345966594	229.133311343393	203.245314681173	12.5613886668571	12.5155392475381	11.7314432308831	11.70638694997	1098.20453280289	-3.19503115385968	0.125561596923747	-25.445926398977	7.83184122308351e-143	2.03082016199774e-140	chr1	-	201896455	201946548	50093	protein_coding
ENSG00000091986	CCDC80	7475.02699581158	7345.98669279369	17502.6380913722	17285.7180253114	13.5484884529557	13.5321316184033	14.4417145127506	14.4273962863053	12402.3424513222	1.23101582061877	0.0486300176229629	25.3139085854966	2.24524424185245e-141	5.73509103806908e-139	chr3	-	112596796	112641143	44347	protein_coding
ENSG00000155660	PDIA4	8180.11967638352	8083.20097120804	2679.77799747102	2857.27393843046	13.6344626103184	13.6229695831157	12.7271047635666	12.7700623367248	5450.09314587326	-1.5544224235556	0.0620088796621762	-25.0677392016124	1.11852441415598e-138	2.8150627682155e-136	chr7	-	149003061	149028505	25444	protein_coding
ENSG00000179431	FJX1	673.755228102077	639.371121883665	3144.9284535458	3096.03785179378	12.0360908804661	12.0173972645065	12.8363438111838	12.8253498263422	1888.52316383133	2.24925040050908	0.0900048564466158	24.9903226260149	7.78933483999055e-138	1.93198081813911e-135	chr11	+	35618459	35620865	2406	protein_coding
ENSG00000088325	TPX2	5543.59534191895	5825.05841800982	1706.20727545402	1723.63866382528	13.2792101056006	13.3221237908899	12.4543001747296	12.4598940650053	3699.62492480202	-1.72896177019884	0.0692082133617157	-24.9820315568969	9.58546954459288e-138	2.34351036837375e-135	chr20	+	31739289	31801800	62511	protein_coding
ENSG00000233276	GPX1	2387.91387820364	2472.23500461684	7246.70974802346	7111.6127583587	12.6525599530154	12.6746326779862	13.5194079063411	13.5018932928541	4804.61784730066	1.56262334356349	0.0625946323415255	24.9641748039607	1.49827518201847e-137	3.61147626268508e-135	chr3	-	49357175	49358353	1178	protein_coding
ENSG00000196923	PDLIM7	9339.60541776849	9189.50676089159	3318.00769301549	3469.96976569749	13.7648170832944	13.7486373150452	12.8744337125065	12.9068672103832	6329.27240934327	-1.44871789567596	0.0582579478379812	-24.8673005047299	1.68085023053665e-136	3.99528761741725e-134	chr5	-	177483393	177497604	14211	protein_coding
ENSG00000115414	FN1	569772.337898323	594292.551558495	267874.542246282	281084.323693097	19.1326918526457	19.1929602656334	18.0579417350629	18.1261468542699	428255.938849049	-1.08440388542139	0.0437207001579552	-24.8029853479845	8.3241191278263e-136	1.9514928048441e-133	chr2	-	215360439	215436067	75628	protein_coding
ENSG00000198121	LPAR1	4132.36539902607	4473.66036493753	1095.51291346155	1081.34400432313	13.0386290099669	13.1012539587715	12.2330559103167	12.2271904374536	2695.72067043707	-1.98327921122687	0.0802484753518124	-24.7142291804561	7.520438772691e-135	1.73925390751127e-132	chr9	-	110873262	111038043	164781	protein_coding
ENSG00000064601	CTSA	8978.18013261605	9014.16407443562	20564.960544262	19996.9710580486	13.7255234756892	13.7294873305806	14.6297070491852	14.5966776162362	14638.5689523406	1.17273387823125	0.047632955064732	24.6202209507584	7.67340295988262e-134	1.75096824340575e-131	chr20	+	45890143	45898820	8677	protein_coding
ENSG00000184009	ACTG1	193963.162062224	201752.588766267	92854.0617611783	96685.5721237679	17.6021662734912	17.6575777802738	16.5779081798969	16.6333706403738	146313.846178359	-1.06197156402002	0.0431719261419536	-24.5986607252164	1.30556176122215e-133	2.93991894494157e-131	chr17	-	81510689	81523847	13158	protein_coding
ENSG00000144824	PHLDB2	5185.30380201351	5171.15613426516	1567.54720292433	1595.37705747309	13.2223930936723	13.2200961380476	12.408591640145	12.4179448777497	3379.84604916902	-1.71119825003878	0.0695694419464909	-24.5969811193101	1.36072292452431e-133	3.02433923770248e-131	chr3	+	111732496	111976267	243771	protein_coding
ENSG00000103257	SLC7A5	6717.70522778986	7978.57660580889	1684.57237052031	1839.07410954226	13.4494472812841	13.6104504703893	12.4473116488454	12.4961442216793	4554.98207841533	-2.06052606987055	0.0841692059664391	-24.4807592778307	2.36813884978715e-132	5.19593952246888e-130	chr16	-	87830022	87869507	39485	protein_coding
ENSG00000154229	PRKCA	5778.62623544293	5983.93245435667	1817.33201443172	1909.12467916538	13.315143204249	13.3457247605753	12.4894188419881	12.5175054520066	3872.25384584918	-1.65841668468021	0.0683749459844035	-24.2547421545093	5.89265950011851e-130	1.27654398335479e-127	chr17	+	66302612	66810743	508131	protein_coding
ENSG00000182718	ANXA2	56472.178514193	56657.9688401334	26171.3511364023	27518.0343289931	15.9060493442498	15.9104152147991	14.9200797536687	14.9818070449715	41704.8832049305	-1.07527859583004	0.0443437853949388	-24.2486875275372	6.8263582102193e-130	1.46032868012116e-127	chr15	-	60347143	60398742	51599	protein_coding
ENSG00000070882	OSBPL3	1682.8211976317	1642.02129029214	5483.46499592602	5262.67237140473	12.4467437435537	12.4334155906725	13.2698513902028	13.2348805828829	3517.74496381365	1.69262171434483	0.0700391203420469	24.1668042956372	4.97181907360823e-129	1.05046557562631e-126	chr7	-	24796539	24980178	183639	protein_coding
ENSG00000179218	CALR	51908.4008528318	52197.8708929328	23377.4981856444	24854.1394278321	15.7944184602855	15.8017623706941	14.7827866198871	14.8569983889403	38084.4773398103	-1.11001104068621	0.0460118205146208	-24.1244755863005	1.38403280701219e-128	2.88857773892763e-126	chr19	+	12938608	12944489	5881	protein_coding
ENSG00000196839	ADA	301.88412545969	287.717004847649	2197.90966031109	1992.9880371649	11.7949531896805	11.7832599769687	12.6010627493607	12.5424893801806	1195.12470694583	2.83000943702742	0.117438323429938	24.0978358203125	2.63377508728545e-128	5.4306538366028e-126	chr20	-	44619521	44651699	32178	protein_coding
ENSG00000145555	MYO10	13918.0072236156	13728.0729821415	5906.32904690309	5958.2449289301	14.183999412278	14.1689215229535	13.3342509848009	13.3419381794992	9877.66354539759	-1.22039307464088	0.0506906523066689	-24.0753081506572	4.53563289051462e-128	9.24081205812706e-126	chr5	-	16661906	16936288	274382	protein_coding
ENSG00000141526	SLC16A3	11111.2160640648	10887.7152103796	4330.91460582105	4477.31668943282	13.9425008857416	13.9213199315959	13.0754526605323	13.1019077333785	7701.79064242456	-1.32047834070699	0.0548596624502919	-24.0701142101169	5.14081631728001e-128	1.03505800534035e-125	chr17	+	82229041	82240086	11045	protein_coding
ENSG00000113140	SPARC	26942.8970518401	27791.33143121	12639.7015051358	12848.8530732666	14.9557712435938	14.9940141440157	14.0792127018649	14.0969087580006	20055.6957653631	-1.10262637039495	0.0459351105897437	-24.0039994731424	2.52583468641782e-127	5.02641102597147e-125	chr5	-	151661095	151686915	25820	protein_coding
ENSG00000169715	MT1E	4714.19743321655	4823.37699372541	1482.97439272892	1404.95790342713	13.1435384477754	13.1622631689376	12.3795761101628	12.3519700221525	3106.3766807745	-1.72362594123773	0.0733335909644739	-23.5039075349894	3.72023392013024e-122	7.31817049529987e-120	chr16	+	56625474	56627112	1638	protein_coding
ENSG00000131711	MAP1B	35210.7615951393	35257.4423953879	17044.3714686854	17508.695894816	15.2908784651932	15.2925640876736	14.4112924130108	14.4421122843394	26255.3178385071	-1.02816170208497	0.0438284527136735	-23.4587725193458	1.07567391244377e-121	2.09194128835939e-119	chr5	+	72107474	72209565	102091	protein_coding
